Timestamp,415nm_filtered,415nm_peak,445nm_filtered,445nm_peak,480nm_filtered,480nm_peak,515nm_filtered,515nm_peak,555nm_filtered,555nm_peak,590nm_filtered,590nm_peak,630nm_filtered,630nm_peak,680nm_filtered,680nm_peak,NIR_filtered,NIR_peak,Fused_filtered,Fused_peak
2025-02-22 21:01:34.892,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.490,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.546,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.594,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.643,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.692,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.742,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.804,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.842,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.892,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.943,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:35.993,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025-02-22 21:01:36.792,0.3696804574872743,0,0.17594346284396808,0,0.29871056355107134,0,0.358904074546555,0,0.34316618143835825,0,0.3967064619492969,0,,0,0.47993134913791274,0,0.36576256871075175,0,0.11330718363606747,0
2025-02-22 21:01:36.842,0.41304787678551225,0,0.20395871007691463,0,0.36217650298860843,0,0.3549265557663231,0,0.37850393483560124,0,0.3944577121839925,0,,0,0.46167652951671334,0,0.36664552735248707,0,0.13574893894345452,0
2025-02-22 21:01:36.893,0.3860305738935117,0,0.141866933160429,0,0.34385003965008315,0,0.3514059522112793,0,0.3694124389993902,0,0.3929959027487595,0,,0,0.4481705228152015,0,0.33544517762104425,0,0.13659111836310248,0
2025-02-22 21:01:36.942,0.36160099574522137,0,0.09526752117938811,0,0.29070172938521305,0,0.28991427493472394,0,0.3226487187086709,0,0.34132095701838827,0,,0,0.38731273132218447,0,0.2763515968491063,0,0.10510566326933976,0
2025-02-22 21:01:36.993,0.27669954344267145,0,0.43699958454141785,0,0.3394949480609149,0,0.3402510510707188,0,0.2565179631380508,0,0.27055629150966426,0,,0,0.30774223228384684,0,0.2637255216433613,0,0.15396748681837188,0
2025-02-22 21:01:37.043,0.3801920119992046,0,0.38396126755874854,0,0.34664292063573593,0,0.34053599820961966,0,0.3175457852508011,0,0.21611113404032944,0,,0,0.23025843578356353,0,0.24123824463708338,0,0.18997957693951192,0
2025-02-22 21:01:37.093,0.3268031976447274,0,0.33228204611281353,0,0.2894050324515102,0,0.33080537513110014,0,0.3235955769235203,0,0.25001114831625876,0,,0,0.1746041906221869,0,0.2541521480066944,0,0.20766147968935983,0
2025-02-22 21:01:37.143,0.13659584787204984,0,0.3165598440283397,0,0.26003414545199377,0,0.25924663505023127,0,0.2923242942090159,0,0.18409879230879225,0,,0,0.1968798752503615,0,0.1869265699946692,0,0.16758908789681423,0
2025-02-22 21:01:37.193,0.29837656684517555,0,0.320289474833487,0,0.29398364440369734,0,0.3197505308697404,0,0.3198786672157591,0,0.25580220394868214,0,,0,0.26362231580248774,0,0.2629676226891661,0,0.20511180144209648,0
2025-02-22 21:01:37.243,0.4586626153181478,0,0.3656804315800075,0,0.3745826553593805,0,0.37988269692233406,0,0.36480739936114903,0,0.3143197555027164,0,,0,0.3350635194493333,0,0.31769396703597813,0,0.2519682829881812,0
2025-02-22 21:01:37.292,0.4136384925683988,0,0.37790759731001966,0,0.3768754946918813,0,0.3784954833407866,0,0.30094484461106147,0,0.24966516566603725,0,,0,0.40977107253814454,0,0.3272574019697449,0,0.222313971498441,0
2025-02-22 21:01:37.343,0.3224203564907406,0,0.3391224610654179,0,0.26588325953572767,0,0.30341161679977674,0,0.30385721497301077,0,0.34033295305035133,0,,0,0.4462720610613501,0,0.3756928430163792,0,0.19212614514394155,0
2025-02-22 21:01:37.398,0.41921568709005547,0,0.3579569421858449,0,0.3546985801228449,0,0.3089256413315223,0,0.3613652239449469,0,0.3918440582935267,0,,0,0.49792821712395824,0,0.38619583927077666,0,0.21334128050588932,0
2025-02-22 21:01:37.466,0.4184846982377468,0,0.3597746595398047,0,0.36522315488937507,0,0.3719653769994703,0,0.38299055033354457,0,0.41475433219931207,0,,0,0.49308903671751947,0,0.3815243803600882,0,0.2570520136225298,0
2025-02-22 21:01:37.535,0.3869843690333187,0,0.38764007367061093,0,0.370995328906954,0,0.38663967759588147,0,0.39117533873564114,0,0.39559794329160664,0,,0,0.454467015933589,0,0.38296568004100917,0,0.2925975437871389,0
2025-02-22 21:01:37.603,0.39286464957048434,0,0.4120209238071605,0,0.3792071395082052,0,0.39728730955356734,0,0.38768074152895804,0,0.35371603124867984,0,,0,0.40968419274376316,0,0.37805194301792105,0,0.32129750239544946,0
2025-02-22 21:01:37.671,0.3890847515236422,0,0.44050792041416903,0,0.38216837497470657,0,0.40337996517544494,0,0.3758570933964654,0,0.4363898672592304,0,,0,0.3856249877224953,0,0.34977768942089765,0,0.34091973644443435,0
2025-02-22 21:01:37.741,0.3914022238879442,0,0.4694130702516855,0,0.3887275201534948,0,0.4027256513931977,0,0.37262060715004397,0,0.34301167203175903,0,,0,0.4127251543593746,0,0.4001773001727768,0,0.3565255437337381,0
2025-02-22 21:01:37.809,0.4003720179123711,0,0.49619551587842564,0,0.4052261347332663,0,0.40784779682330924,0,0.43017206935786123,0,0.3995577841574846,0,,0,0.39902202857146624,0,0.4223501328240855,0,0.37082458590321693,0
2025-02-22 21:01:37.878,0.39848847905302814,0,0.5083018723840914,0,0.44219190111176554,0,0.4731223070913458,0,0.4706218365233846,0,0.4040973417607869,0,,0,0.39333437909611974,0,0.4590977387472353,0,0.386011296726846,0
2025-02-22 21:01:37.946,0.44017172257719767,0,0.5493871712369559,0,0.4700967010731122,0,0.4989080039818056,0,0.49577842974997915,0,0.4488432282406163,0,,0,0.37978597101370515,0,0.48475611368805527,0,0.40245335671275395,0
2025-02-22 21:01:38.015,0.49205504656906535,0,0.5629884700337522,0,0.4951840409748479,0,0.5214135491277962,0,0.5156985350962041,0,0.4990146671749096,0,,0,0.413521084610687,0,0.4713439052145141,0,0.4273259777212038,0
2025-02-22 21:01:38.083,0.5034074431965357,0,0.5601931961748644,0,0.49740576976367373,0,0.5215391722388083,0,0.5018862461289798,0,0.4726309390434847,0,,0,0.3629540873455838,0,0.46396579923141307,0,0.42875048446638453,0
2025-02-22 21:01:38.151,0.47231986239505663,0,0.5322227451147117,0,0.48638550559486127,0,0.5195176411043049,0,0.48126174395891325,0,0.4560853379732585,0,,0,0.39492071014032804,0,0.4036751125232792,0,0.41597388269577656,0
2025-02-22 21:01:38.219,0.48878584785359513,0,0.47638293224689054,0,0.3776833421398267,0,0.420248462278535,0,0.3523348304456801,0,0.3032333338630367,0,,0,0.2911980491013253,0,0.31264398457714254,0,0.3902572723052803,0
2025-02-22 21:01:38.288,0.45631994090404876,0,0.4179192444801143,0,0.349455734047594,0,0.3597720996785989,0,0.3732648591805712,0,0.36014107632467424,0,,0,0.3344095849073448,0,0.38987651393597916,0,0.39178256451819815,0
2025-02-22 21:01:38.356,0.4412387740920558,0,0.43487981736493064,0,0.39147454406462734,0,0.3889057730815624,0,0.38816371843209185,0,0.3749886400158725,0,,0,0.3423326474745192,0,0.37576815563226196,0,0.378665971543565,0
2025-02-22 21:01:38.424,0.3856213458224394,0,0.4551510939706065,0,0.3606328425021968,0,0.3706881566472468,0,0.37853927793821285,0,0.37121528575968493,0,,0,0.33650103398819065,0,0.36359746881911736,0,0.3590081957580841,0
2025-02-22 21:01:38.493,0.4343895543485715,0,0.4216563951971131,0,0.35305795913090154,0,0.35723365598760864,0,0.3656535398971613,0,0.36426583222161046,0,,0,0.34893366829156985,0,0.35901849996286644,0,0.3573231366100638,0
