Timestamp,Fused_HR
2025-02-21 09:48:54.433549,76.15
2025-02-21 09:48:54.503094,77.45
2025-02-21 09:48:54.571277,76.92
2025-02-21 09:48:54.639825,76.92
2025-02-21 09:48:54.707688,76.92
2025-02-21 09:48:54.774555,76.92
2025-02-21 09:48:54.844197,75.08
2025-02-21 09:48:54.912868,75.08
2025-02-21 09:48:54.981153,75.62
2025-02-21 09:48:55.049991,75.08
2025-02-21 09:48:55.118313,75.08
2025-02-21 09:48:55.186687,75.08
2025-02-21 09:48:55.254566,75.91
2025-02-21 09:48:55.322184,75.91
2025-02-21 09:48:55.391397,76.15
2025-02-21 09:48:55.459599,76.15
2025-02-21 09:48:55.525115,76.15
2025-02-21 09:48:55.594479,76.15
2025-02-21 09:48:55.665280,76.15
2025-02-21 09:48:55.733571,76.15
2025-02-21 09:48:55.805444,76.15
2025-02-21 09:48:55.872514,76.15
2025-02-21 09:48:55.940462,76.15
2025-02-21 09:48:56.007902,76.41
2025-02-21 09:48:56.074657,76.41
2025-02-21 09:48:56.142710,76.41
2025-02-21 09:48:56.210788,89.05
2025-02-21 09:48:56.279251,89.05
2025-02-21 09:48:56.354116,89.05
2025-02-21 09:48:56.421435,89.05
2025-02-21 09:48:56.493095,89.05
2025-02-21 09:48:56.557158,89.05
2025-02-21 09:48:56.624649,89.05
2025-02-21 09:48:56.692805,89.05
2025-02-21 09:48:56.761172,89.05
2025-02-21 09:48:56.829433,87.56
2025-02-21 09:48:56.897848,87.56
2025-02-21 09:48:56.966158,87.56
2025-02-21 09:48:57.035505,87.56
2025-02-21 09:48:57.103720,88.24
2025-02-21 09:48:57.173207,88.24
2025-02-21 09:48:57.242201,88.24
2025-02-21 09:48:57.309897,88.24
2025-02-21 09:48:57.378232,87.56
2025-02-21 09:48:57.446570,87.56
2025-02-21 09:48:57.514930,87.56
2025-02-21 09:48:57.583239,86.94
2025-02-21 09:48:57.651534,86.33
2025-02-21 09:48:57.719531,86.33
2025-02-21 09:48:57.788407,86.94
2025-02-21 09:48:57.855985,86.94
2025-02-21 09:48:57.925072,86.94
2025-02-21 09:48:57.993270,86.94
2025-02-21 09:48:58.063754,86.94
2025-02-21 09:48:58.132079,86.94
2025-02-21 09:48:58.201427,86.94
2025-02-21 09:48:58.270760,86.88
2025-02-21 09:48:58.338630,86.88
2025-02-21 09:48:58.406838,85.71
2025-02-21 09:48:58.475241,85.71
2025-02-21 09:48:58.543198,85.71
2025-02-21 09:48:58.611961,85.71
2025-02-21 09:48:58.680695,85.71
2025-02-21 09:48:58.750423,85.71
2025-02-21 09:48:58.817979,85.71
2025-02-21 09:48:58.887138,85.71
2025-02-21 09:48:58.955673,84.96
2025-02-21 09:48:59.025244,84.96
2025-02-21 09:48:59.093048,84.96
2025-02-21 09:48:59.161757,84.54
2025-02-21 09:48:59.229913,84.54
2025-02-21 09:48:59.298367,84.54
2025-02-21 09:48:59.367134,84.54
2025-02-21 09:48:59.435726,84.54
2025-02-21 09:48:59.503890,84.54
2025-02-21 09:48:59.571857,84.95
2025-02-21 09:48:59.641109,84.95
2025-02-21 09:48:59.711802,84.95
2025-02-21 09:48:59.779991,84.95
2025-02-21 09:48:59.850549,84.95
2025-02-21 09:48:59.917670,84.95
2025-02-21 09:48:59.985909,83.95
2025-02-21 09:49:00.053763,83.95
2025-02-21 09:49:00.121858,84.54
2025-02-21 09:49:00.190375,84.54
2025-02-21 09:49:00.259004,84.54
2025-02-21 09:49:00.327515,84.93
2025-02-21 09:49:00.395701,84.93
2025-02-21 09:49:00.464265,84.93
2025-02-21 09:49:00.532682,84.93
2025-02-21 09:49:00.601155,84.29
2025-02-21 09:49:00.669479,84.51
2025-02-21 09:49:00.737845,84.51
2025-02-21 09:49:00.806141,84.51
2025-02-21 09:49:00.874905,84.51
2025-02-21 09:49:00.943048,84.51
2025-02-21 09:49:01.011051,84.51
2025-02-21 09:49:01.079569,84.27
2025-02-21 09:49:01.148054,84.27
2025-02-21 09:49:01.216273,84.27
2025-02-21 09:49:01.285503,84.27
2025-02-21 09:49:01.353527,84.27
2025-02-21 09:49:01.422870,84.27
2025-02-21 09:49:01.492254,83.37
2025-02-21 09:49:01.560584,83.37
2025-02-21 09:49:01.629824,83.37
2025-02-21 09:49:01.698279,83.37
2025-02-21 09:49:01.766640,82.46
2025-02-21 09:49:01.835004,82.46
2025-02-21 09:49:01.903288,82.46
2025-02-21 09:49:01.971671,82.46
2025-02-21 09:49:02.041110,82.46
2025-02-21 09:49:02.109245,82.46
2025-02-21 09:49:02.178268,82.46
2025-02-21 09:49:02.247599,82.23
2025-02-21 09:49:02.316566,82.23
2025-02-21 09:49:02.385790,81.28
2025-02-21 09:49:02.455096,81.28
2025-02-21 09:49:02.523496,81.28
2025-02-21 09:49:02.591996,81.28
2025-02-21 09:49:02.658886,81.28
2025-02-21 09:49:02.728313,81.28
2025-02-21 09:49:02.797590,81.28
2025-02-21 09:49:02.865886,81.28
2025-02-21 09:49:02.935616,81.28
2025-02-21 09:49:03.003893,80.11
2025-02-21 09:49:03.072773,80.11
2025-02-21 09:49:03.141722,80.11
2025-02-21 09:49:03.209922,80.11
2025-02-21 09:49:03.278277,80.67
2025-02-21 09:49:03.347006,80.67
2025-02-21 09:49:03.416214,80.11
2025-02-21 09:49:03.485353,80.11
2025-02-21 09:49:03.552440,80.11
2025-02-21 09:49:03.622987,78.95
2025-02-21 09:49:03.691347,79.53
2025-02-21 09:49:03.759840,79.53
2025-02-21 09:49:03.828234,79.53
2025-02-21 09:49:03.896436,79.53
2025-02-21 09:49:03.964751,79.53
2025-02-21 09:49:04.033104,79.53
2025-02-21 09:49:04.101382,79.53
2025-02-21 09:49:04.169784,79.53
2025-02-21 09:49:04.239304,78.93
2025-02-21 09:49:04.308585,78.93
2025-02-21 09:49:04.376993,79.53
2025-02-21 09:49:04.445494,79.53
2025-02-21 09:49:04.513742,79.53
2025-02-21 09:49:04.580638,79.53
2025-02-21 09:49:04.648810,79.53
2025-02-21 09:49:04.718250,79.53
2025-02-21 09:49:04.786779,79.53
2025-02-21 09:49:04.855250,79.53
2025-02-21 09:49:04.923850,78.93
2025-02-21 09:49:04.992548,78.93
2025-02-21 09:49:05.060625,78.93
2025-02-21 09:49:05.130227,78.97
2025-02-21 09:49:05.198920,78.97
2025-02-21 09:49:05.268022,78.97
2025-02-21 09:49:05.336538,78.97
2025-02-21 09:49:05.404759,78.97
2025-02-21 09:49:05.473639,78.97
2025-02-21 09:49:05.541910,78.91
2025-02-21 09:49:05.612527,78.91
2025-02-21 09:49:05.678863,78.91
2025-02-21 09:49:05.748734,78.91
