Timestamp,Fused_HR
2025-02-04 10:56:09.609595,111.00
2025-02-04 10:56:09.678692,111.00
2025-02-04 10:56:09.747127,111.00
2025-02-04 10:56:09.815372,111.00
2025-02-04 10:56:09.883767,111.00
2025-02-04 10:56:09.953405,110.90
2025-02-04 10:56:10.020556,110.90
2025-02-04 10:56:10.088662,110.96
2025-02-04 10:56:10.157272,110.96
2025-02-04 10:56:10.225665,110.96
2025-02-04 10:56:10.294362,110.96
2025-02-04 10:56:10.362877,110.96
2025-02-04 10:56:10.430446,110.96
2025-02-04 10:56:10.503260,110.15
2025-02-04 10:56:10.568688,110.15
2025-02-04 10:56:10.635560,110.18
2025-02-04 10:56:10.705460,110.95
2025-02-04 10:56:10.774832,110.95
2025-02-04 10:56:10.845142,110.18
2025-02-04 10:56:10.912333,110.18
2025-02-04 10:56:10.981025,110.18
2025-02-04 10:56:11.053483,110.89
2025-02-04 10:56:11.117152,110.89
2025-02-04 10:56:11.186432,110.97
2025-02-04 10:56:11.256040,110.97
2025-02-04 10:56:11.325599,110.97
2025-02-04 10:56:11.393450,110.97
2025-02-04 10:56:11.461582,110.97
2025-02-04 10:56:11.530128,110.97
2025-02-04 10:56:11.603529,110.11
2025-02-04 10:56:11.667752,110.11
2025-02-04 10:56:11.736088,110.16
2025-02-04 10:56:11.804385,110.94
2025-02-04 10:56:11.873165,110.94
2025-02-04 10:56:11.941686,110.94
2025-02-04 10:56:12.009694,110.16
2025-02-04 10:56:12.078127,110.16
2025-02-04 10:56:12.147289,110.12
2025-02-04 10:56:12.214606,110.12
2025-02-04 10:56:12.283012,110.17
2025-02-04 10:56:12.353560,110.17
2025-02-04 10:56:12.420016,110.17
2025-02-04 10:56:12.487926,110.17
2025-02-04 10:56:12.556427,110.17
2025-02-04 10:56:12.624933,110.17
2025-02-04 10:56:12.693504,110.17
2025-02-04 10:56:12.761505,110.14
2025-02-04 10:56:12.829841,110.17
2025-02-04 10:56:12.903380,110.17
2025-02-04 10:56:12.966878,110.17
2025-02-04 10:56:13.035215,110.17
2025-02-04 10:56:13.103803,110.17
2025-02-04 10:56:13.172612,110.17
2025-02-04 10:56:13.241588,110.17
2025-02-04 10:56:13.309372,109.43
2025-02-04 10:56:13.378045,109.42
2025-02-04 10:56:13.453172,109.42
2025-02-04 10:56:13.514268,109.42
2025-02-04 10:56:13.582943,109.42
2025-02-04 10:56:13.653373,109.42
2025-02-04 10:56:13.721008,109.42
2025-02-04 10:56:13.789232,109.42
2025-02-04 10:56:13.856694,109.42
2025-02-04 10:56:13.924491,108.69
2025-02-04 10:56:13.992965,108.69
2025-02-04 10:56:14.061557,108.69
2025-02-04 10:56:14.130434,108.69
2025-02-04 10:56:14.203123,108.69
2025-02-04 10:56:14.266460,108.69
2025-02-04 10:56:14.334992,108.69
2025-02-04 10:56:14.403499,108.64
2025-02-04 10:56:14.475797,107.90
2025-02-04 10:56:14.539652,107.90
2025-02-04 10:56:14.608331,107.90
2025-02-04 10:56:14.676555,107.90
2025-02-04 10:56:14.744824,107.90
2025-02-04 10:56:14.813264,108.70
2025-02-04 10:56:14.881759,107.90
2025-02-04 10:56:14.953012,107.80
2025-02-04 10:56:15.018220,107.80
2025-02-04 10:56:15.086790,107.96
2025-02-04 10:56:15.155308,107.96
2025-02-04 10:56:15.223928,107.96
2025-02-04 10:56:15.291838,107.96
2025-02-04 10:56:15.360187,107.96
2025-02-04 10:56:15.428561,107.96
2025-02-04 10:56:15.497529,107.87
2025-02-04 10:56:15.566402,107.87
2025-02-04 10:56:15.633876,107.87
2025-02-04 10:56:15.703373,107.24
2025-02-04 10:56:15.771424,107.24
2025-02-04 10:56:15.839981,107.24
2025-02-04 10:56:15.908050,107.24
2025-02-04 10:56:15.976532,107.24
2025-02-04 10:56:16.045886,107.13
2025-02-04 10:56:16.114025,107.13
2025-02-04 10:56:16.182558,107.13
2025-02-04 10:56:16.253447,107.13
2025-02-04 10:56:16.321282,105.82
2025-02-04 10:56:16.390254,105.82
2025-02-04 10:56:16.459613,105.82
2025-02-04 10:56:16.528169,105.82
2025-02-04 10:56:16.603319,106.36
2025-02-04 10:56:16.665467,106.36
2025-02-04 10:56:16.735140,106.36
2025-02-04 10:56:16.804140,105.61
2025-02-04 10:56:16.870316,105.61
2025-02-04 10:56:16.938590,105.08
2025-02-04 10:56:17.006766,105.08
2025-02-04 10:56:17.074888,105.08
2025-02-04 10:56:17.144102,104.08
2025-02-04 10:56:17.213201,104.08
2025-02-04 10:56:17.281447,104.08
2025-02-04 10:56:17.353061,104.08
2025-02-04 10:56:17.417627,104.08
2025-02-04 10:56:17.486332,104.08
2025-02-04 10:56:17.554665,103.69
2025-02-04 10:56:17.622865,103.37
2025-02-04 10:56:17.691092,103.37
2025-02-04 10:56:17.760324,103.37
2025-02-04 10:56:17.829357,104.10
2025-02-04 10:56:17.903385,104.10
2025-02-04 10:56:17.966109,103.37
2025-02-04 10:56:18.034175,103.37
2025-02-04 10:56:18.103143,103.37
2025-02-04 10:56:18.170718,103.38
2025-02-04 10:56:18.239142,103.38
2025-02-04 10:56:18.308072,103.38
2025-02-04 10:56:18.377509,103.38
2025-02-04 10:56:18.445817,103.38
2025-02-04 10:56:18.514328,103.38
2025-02-04 10:56:18.582896,103.38
2025-02-04 10:56:18.653833,103.38
2025-02-04 10:56:18.720521,102.66
2025-02-04 10:56:18.789050,102.66
2025-02-04 10:56:18.857028,102.66
2025-02-04 10:56:18.925529,102.66
2025-02-04 10:56:19.003004,102.66
2025-02-04 10:56:19.062107,102.66
2025-02-04 10:56:19.130495,102.66
2025-02-04 10:56:19.203856,102.66
2025-02-04 10:56:19.267609,102.27
2025-02-04 10:56:19.335663,101.97
2025-02-04 10:56:19.403854,101.97
2025-02-04 10:56:19.473842,101.97
2025-02-04 10:56:19.542320,101.97
2025-02-04 10:56:19.610459,102.58
2025-02-04 10:56:19.678703,102.58
2025-02-04 10:56:19.749702,101.97
2025-02-04 10:56:19.817778,101.55
2025-02-04 10:56:19.885346,101.55
2025-02-04 10:56:19.953907,101.99
2025-02-04 10:56:20.021760,101.99
2025-02-04 10:56:20.090215,101.99
2025-02-04 10:56:20.157911,101.99
2025-02-04 10:56:20.226265,101.99
2025-02-04 10:56:20.294755,101.99
2025-02-04 10:56:20.363372,102.30
2025-02-04 10:56:20.431900,101.56
2025-02-04 10:56:20.503702,101.99
2025-02-04 10:56:20.568107,101.99
2025-02-04 10:56:20.636437,101.99
2025-02-04 10:56:20.705146,101.99
2025-02-04 10:56:20.773384,101.99
2025-02-04 10:56:20.842569,101.99
2025-02-04 10:56:20.910697,101.99
2025-02-04 10:56:20.979171,100.82
2025-02-04 10:56:21.053722,100.82
2025-02-04 10:56:21.118454,101.30
2025-02-04 10:56:21.186210,101.30
2025-02-04 10:56:21.254478,101.30
2025-02-04 10:56:21.322898,101.30
2025-02-04 10:56:21.391624,101.30
2025-02-04 10:56:21.459524,101.61
2025-02-04 10:56:21.528028,101.61
2025-02-04 10:56:21.596403,101.61
2025-02-04 10:56:21.664994,101.33
2025-02-04 10:56:21.736356,101.33
2025-02-04 10:56:21.804361,101.33
2025-02-04 10:56:21.870273,101.33
2025-02-04 10:56:21.938086,102.02
2025-02-04 10:56:22.006486,102.02
2025-02-04 10:56:22.075096,100.86
2025-02-04 10:56:22.143444,100.86
2025-02-04 10:56:22.211544,100.86
2025-02-04 10:56:22.279950,101.34
2025-02-04 10:56:22.353353,101.34
2025-02-04 10:56:22.416824,101.34
2025-02-04 10:56:22.485781,101.34
2025-02-04 10:56:22.553212,101.34
2025-02-04 10:56:22.622591,100.86
2025-02-04 10:56:22.691459,100.86
2025-02-04 10:56:22.761016,100.86
2025-02-04 10:56:22.828942,100.66
2025-02-04 10:56:22.903256,100.66
2025-02-04 10:56:22.964541,100.66
2025-02-04 10:56:23.033097,100.66
2025-02-04 10:56:23.103856,100.66
2025-02-04 10:56:23.169851,101.59
2025-02-04 10:56:23.237950,100.86
2025-02-04 10:56:23.306252,100.86
2025-02-04 10:56:23.376046,100.86
2025-02-04 10:56:23.444547,101.31
2025-02-04 10:56:23.512132,101.31
2025-02-04 10:56:23.580672,101.31
2025-02-04 10:56:23.653687,101.31
2025-02-04 10:56:23.719614,101.31
2025-02-04 10:56:23.787004,100.84
2025-02-04 10:56:23.855624,100.84
2025-02-04 10:56:23.923647,100.84
2025-02-04 10:56:23.991727,100.84
2025-02-04 10:56:24.061292,100.63
2025-02-04 10:56:24.129676,100.63
2025-02-04 10:56:24.203535,100.63
2025-02-04 10:56:24.266597,100.63
2025-02-04 10:56:24.334772,100.89
2025-02-04 10:56:24.405045,100.89
2025-02-04 10:56:24.474415,100.17
2025-02-04 10:56:24.542901,100.89
2025-02-04 10:56:24.612000,101.36
2025-02-04 10:56:24.681199,100.68
2025-02-04 10:56:24.753706,101.36
2025-02-04 10:56:24.818325,101.36
2025-02-04 10:56:24.888022,101.36
2025-02-04 10:56:24.955699,100.83
2025-02-04 10:56:25.024115,100.11
2025-02-04 10:56:25.092492,100.11
2025-02-04 10:56:25.162135,100.57
2025-02-04 10:56:25.230275,100.57
2025-02-04 10:56:25.303238,100.57
2025-02-04 10:56:25.366853,100.57
2025-02-04 10:56:25.435455,100.57
2025-02-04 10:56:25.503545,100.76
2025-02-04 10:56:25.571935,100.76
2025-02-04 10:56:25.640300,100.76
2025-02-04 10:56:25.710377,101.24
2025-02-04 10:56:25.778583,101.24
2025-02-04 10:56:25.853981,101.24
2025-02-04 10:56:25.914156,101.24
2025-02-04 10:56:25.982004,101.24
2025-02-04 10:56:26.053027,101.24
2025-02-04 10:56:26.118830,102.23
2025-02-04 10:56:26.187251,102.23
2025-02-04 10:56:26.256313,102.23
2025-02-04 10:56:26.323891,102.64
2025-02-04 10:56:26.393211,101.91
2025-02-04 10:56:26.461694,101.91
2025-02-04 10:56:26.530419,101.91
2025-02-04 10:56:26.603533,102.64
2025-02-04 10:56:26.667099,101.91
2025-02-04 10:56:26.734816,101.91
2025-02-04 10:56:26.803662,102.26
2025-02-04 10:56:26.871611,102.63
2025-02-04 10:56:26.940481,102.63
2025-02-04 10:56:27.009049,102.63
2025-02-04 10:56:27.076837,102.63
2025-02-04 10:56:27.145320,102.63
2025-02-04 10:56:27.213922,102.63
2025-02-04 10:56:27.282473,102.63
2025-02-04 10:56:27.353066,103.73
2025-02-04 10:56:27.418751,104.13
2025-02-04 10:56:27.488750,104.13
2025-02-04 10:56:27.556677,104.13
2025-02-04 10:56:27.624593,104.13
2025-02-04 10:56:27.693665,104.13
2025-02-04 10:56:27.761344,104.13
2025-02-04 10:56:27.830159,104.13
2025-02-04 10:56:27.905677,104.13
2025-02-04 10:56:27.969217,103.73
2025-02-04 10:56:28.035405,103.40
2025-02-04 10:56:28.103358,103.40
2025-02-04 10:56:28.171370,103.40
2025-02-04 10:56:28.240258,103.40
2025-02-04 10:56:28.309600,103.40
2025-02-04 10:56:28.377430,103.40
2025-02-04 10:56:28.446654,103.40
2025-02-04 10:56:28.529038,103.74
2025-02-04 10:56:28.603865,104.15
2025-02-04 10:56:28.653017,104.15
2025-02-04 10:56:28.720727,104.15
2025-02-04 10:56:28.793085,104.15
2025-02-04 10:56:28.857007,104.15
2025-02-04 10:56:28.925304,104.15
2025-02-04 10:56:28.994193,104.15
2025-02-04 10:56:29.084273,104.15
2025-02-04 10:56:29.164372,103.74
2025-02-04 10:56:29.208813,104.14
2025-02-04 10:56:29.270749,104.14
2025-02-04 10:56:29.341453,104.14
2025-02-04 10:56:29.409046,104.88
2025-02-04 10:56:29.477551,104.88
2025-02-04 10:56:29.554735,104.14
2025-02-04 10:56:29.615513,104.14
2025-02-04 10:56:29.685345,104.38
2025-02-04 10:56:29.753868,104.38
2025-02-04 10:56:29.823396,104.10
2025-02-04 10:56:29.903967,104.10
2025-02-04 10:56:29.959777,104.10
2025-02-04 10:56:30.032074,104.10
2025-02-04 10:56:30.102621,104.10
2025-02-04 10:56:30.166975,104.10
2025-02-04 10:56:30.237260,104.35
2025-02-04 10:56:30.308185,104.35
2025-02-04 10:56:30.376088,104.80
2025-02-04 10:56:30.444481,104.80
2025-02-04 10:56:30.512248,104.80
2025-02-04 10:56:30.583193,104.80
2025-02-04 10:56:30.653444,104.80
2025-02-04 10:56:30.718896,104.80
2025-02-04 10:56:30.786475,104.80
2025-02-04 10:56:30.854573,104.31
2025-02-04 10:56:30.923178,104.31
2025-02-04 10:56:30.991435,104.00
2025-02-04 10:56:31.060600,104.00
2025-02-04 10:56:31.128564,104.00
2025-02-04 10:56:31.204332,104.00
2025-02-04 10:56:31.265332,104.00
2025-02-04 10:56:31.334239,104.00
2025-02-04 10:56:31.403734,104.30
2025-02-04 10:56:31.471449,104.30
2025-02-04 10:56:31.539932,104.76
2025-02-04 10:56:31.607657,104.76
2025-02-04 10:56:31.676049,104.76
2025-02-04 10:56:31.745416,104.76
2025-02-04 10:56:31.814603,104.76
2025-02-04 10:56:31.882922,104.76
2025-02-04 10:56:31.954155,104.76
2025-02-04 10:56:32.020207,104.31
2025-02-04 10:56:32.088368,104.31
2025-02-04 10:56:32.157695,104.01
2025-02-04 10:56:32.226499,104.01
2025-02-04 10:56:32.303766,104.01
2025-02-04 10:56:32.362691,104.01
2025-02-04 10:56:32.431944,104.01
2025-02-04 10:56:32.503647,104.01
2025-02-04 10:56:32.569542,104.01
2025-02-04 10:56:32.638270,103.61
2025-02-04 10:56:32.707315,103.99
2025-02-04 10:56:32.776845,103.99
2025-02-04 10:56:32.845039,103.99
2025-02-04 10:56:32.913557,103.99
2025-02-04 10:56:32.981827,103.99
2025-02-04 10:56:33.053647,103.99
2025-02-04 10:56:33.118592,103.99
2025-02-04 10:56:33.187078,103.99
2025-02-04 10:56:33.255990,103.99
2025-02-04 10:56:33.323542,103.26
2025-02-04 10:56:33.392692,102.52
2025-02-04 10:56:33.461231,102.52
2025-02-04 10:56:33.530560,103.26
2025-02-04 10:56:33.603387,103.26
2025-02-04 10:56:33.667074,103.26
2025-02-04 10:56:33.736815,103.26
2025-02-04 10:56:33.804891,102.52
2025-02-04 10:56:33.874336,102.85
2025-02-04 10:56:33.943746,102.54
2025-02-04 10:56:34.012575,102.54
2025-02-04 10:56:34.080966,102.54
2025-02-04 10:56:34.154618,102.54
2025-02-04 10:56:34.217860,102.54
2025-02-04 10:56:34.286485,103.20
2025-02-04 10:56:34.354782,102.54
2025-02-04 10:56:34.423039,102.54
2025-02-04 10:56:34.492543,102.12
2025-02-04 10:56:34.562186,102.51
2025-02-04 10:56:34.630644,103.22
2025-02-04 10:56:34.703060,103.22
2025-02-04 10:56:34.768589,103.22
2025-02-04 10:56:34.836070,103.22
2025-02-04 10:56:34.904730,103.22
2025-02-04 10:56:34.973006,103.22
2025-02-04 10:56:35.042280,102.91
2025-02-04 10:56:35.110553,102.53
2025-02-04 10:56:35.179418,102.53
2025-02-04 10:56:35.254200,102.53
2025-02-04 10:56:35.317003,102.53
2025-02-04 10:56:35.386863,102.53
2025-02-04 10:56:35.455290,102.53
2025-02-04 10:56:35.524720,102.53
2025-02-04 10:56:35.594086,102.53
2025-02-04 10:56:35.663880,102.13
2025-02-04 10:56:35.731868,102.51
2025-02-04 10:56:35.803514,102.51
2025-02-04 10:56:35.870301,102.51
2025-02-04 10:56:35.939620,102.51
2025-02-04 10:56:36.008045,102.51
2025-02-04 10:56:36.077383,102.51
2025-02-04 10:56:36.154357,101.80
2025-02-04 10:56:36.214920,102.11
2025-02-04 10:56:36.282936,102.47
2025-02-04 10:56:36.352403,102.47
2025-02-04 10:56:36.419286,102.47
2025-02-04 10:56:36.487611,102.47
2025-02-04 10:56:36.555908,103.18
2025-02-04 10:56:36.625315,102.47
2025-02-04 10:56:36.694329,102.47
2025-02-04 10:56:36.761850,102.47
2025-02-04 10:56:36.832539,102.49
2025-02-04 10:56:36.903416,102.49
2025-02-04 10:56:36.967186,102.49
2025-02-04 10:56:37.035937,102.49
2025-02-04 10:56:37.103732,102.49
2025-02-04 10:56:37.172286,102.49
2025-02-04 10:56:37.241040,102.49
2025-02-04 10:56:37.308943,102.49
2025-02-04 10:56:37.378270,101.73
2025-02-04 10:56:37.454420,101.73
2025-02-04 10:56:37.517763,101.73
2025-02-04 10:56:37.586613,101.73
2025-02-04 10:56:37.654726,101.73
2025-02-04 10:56:37.722944,101.73
2025-02-04 10:56:37.791830,101.73
2025-02-04 10:56:37.860344,102.02
2025-02-04 10:56:37.929647,102.40
2025-02-04 10:56:38.003335,102.40
2025-02-04 10:56:38.065455,102.40
2025-02-04 10:56:38.135069,102.40
2025-02-04 10:56:38.204002,102.40
2025-02-04 10:56:38.272024,102.40
2025-02-04 10:56:38.340120,102.40
2025-02-04 10:56:38.408531,102.40
2025-02-04 10:56:38.477020,102.38
2025-02-04 10:56:38.553827,102.38
2025-02-04 10:56:38.613140,102.38
2025-02-04 10:56:38.682086,102.38
2025-02-04 10:56:38.754326,102.38
2025-02-04 10:56:38.818924,102.38
2025-02-04 10:56:38.886821,102.38
2025-02-04 10:56:38.955908,102.38
2025-02-04 10:56:39.023652,103.07
2025-02-04 10:56:39.093131,103.07
2025-02-04 10:56:39.160998,103.07
2025-02-04 10:56:39.229779,103.07
2025-02-04 10:56:39.303055,103.07
2025-02-04 10:56:39.367569,103.07
2025-02-04 10:56:39.436042,103.07
2025-02-04 10:56:39.504320,103.07
2025-02-04 10:56:39.572874,103.07
2025-02-04 10:56:39.640747,102.43
2025-02-04 10:56:39.708972,102.43
2025-02-04 10:56:39.778654,102.43
2025-02-04 10:56:39.853149,102.43
2025-02-04 10:56:39.916411,102.43
2025-02-04 10:56:39.983847,102.43
2025-02-04 10:56:40.053339,102.43
2025-02-04 10:56:40.120466,102.43
2025-02-04 10:56:40.188733,102.05
2025-02-04 10:56:40.257195,102.05
2025-02-04 10:56:40.326256,101.06
2025-02-04 10:56:40.403798,101.06
2025-02-04 10:56:40.463413,101.06
2025-02-04 10:56:40.531446,101.06
2025-02-04 10:56:40.603879,101.06
2025-02-04 10:56:40.669176,101.76
2025-02-04 10:56:40.737986,102.10
2025-02-04 10:56:40.805878,101.35
2025-02-04 10:56:40.874776,101.35
2025-02-04 10:56:40.942848,101.35
2025-02-04 10:56:41.011006,101.11
2025-02-04 10:56:41.080196,101.11
2025-02-04 10:56:41.153127,101.11
2025-02-04 10:56:41.218936,101.11
2025-02-04 10:56:41.286471,101.11
2025-02-04 10:56:41.355896,100.62
2025-02-04 10:56:41.425163,100.62
2025-02-04 10:56:41.493371,100.62
2025-02-04 10:56:41.561635,100.62
2025-02-04 10:56:41.629831,100.62
2025-02-04 10:56:41.703612,99.06
2025-02-04 10:56:41.767186,99.06
2025-02-04 10:56:41.836315,99.06
2025-02-04 10:56:41.906663,99.18
2025-02-04 10:56:41.973965,99.89
2025-02-04 10:56:42.042110,99.89
2025-02-04 10:56:42.112585,99.89
2025-02-04 10:56:42.181766,99.89
2025-02-04 10:56:42.253215,99.18
2025-02-04 10:56:42.319768,99.18
2025-02-04 10:56:42.387185,98.39
2025-02-04 10:56:42.455360,98.39
2025-02-04 10:56:42.523783,98.46
2025-02-04 10:56:42.592358,98.46
2025-02-04 10:56:42.660063,98.46
2025-02-04 10:56:42.728776,98.46
2025-02-04 10:56:42.803208,98.46
2025-02-04 10:56:42.865252,98.46
2025-02-04 10:56:42.934849,98.46
2025-02-04 10:56:43.003274,98.46
2025-02-04 10:56:43.072818,97.70
2025-02-04 10:56:43.142637,98.47
2025-02-04 10:56:43.209233,98.47
2025-02-04 10:56:43.278568,98.47
2025-02-04 10:56:43.352684,98.47
2025-02-04 10:56:43.416309,98.47
2025-02-04 10:56:43.485191,98.47
2025-02-04 10:56:43.554216,98.47
2025-02-04 10:56:43.621377,98.47
2025-02-04 10:56:43.689577,98.47
2025-02-04 10:56:43.758319,97.79
2025-02-04 10:56:43.826444,97.79
2025-02-04 10:56:43.903219,97.79
2025-02-04 10:56:43.963702,97.79
2025-02-04 10:56:44.032004,97.79
2025-02-04 10:56:44.103630,97.79
2025-02-04 10:56:44.169107,97.79
2025-02-04 10:56:44.237477,97.79
2025-02-04 10:56:44.306811,97.79
2025-02-04 10:56:44.375800,97.79
2025-02-04 10:56:44.443515,97.11
2025-02-04 10:56:44.512065,97.11
2025-02-04 10:56:44.580152,97.11
2025-02-04 10:56:44.653499,97.11
2025-02-04 10:56:44.717268,97.11
2025-02-04 10:56:44.785592,97.11
2025-02-04 10:56:44.853428,97.11
2025-02-04 10:56:44.922959,97.11
2025-02-04 10:56:44.991489,97.12
2025-02-04 10:56:45.060210,97.16
2025-02-04 10:56:45.129399,97.16
2025-02-04 10:56:45.203399,97.16
2025-02-04 10:56:45.265752,97.16
2025-02-04 10:56:45.334093,97.16
2025-02-04 10:56:45.402749,97.16
2025-02-04 10:56:45.471167,97.16
2025-02-04 10:56:45.539520,97.16
2025-02-04 10:56:45.607452,97.18
2025-02-04 10:56:45.676552,97.18
2025-02-04 10:56:45.753448,97.18
2025-02-04 10:56:45.812746,97.18
2025-02-04 10:56:45.881797,97.18
2025-02-04 10:56:45.953399,97.18
2025-02-04 10:56:46.018102,97.18
2025-02-04 10:56:46.087640,97.18
2025-02-04 10:56:46.155392,96.50
2025-02-04 10:56:46.224018,96.50
2025-02-04 10:56:46.292050,96.53
2025-02-04 10:56:46.361143,96.53
2025-02-04 10:56:46.428923,96.53
2025-02-04 10:56:46.503273,96.53
2025-02-04 10:56:46.565693,96.53
2025-02-04 10:56:46.634712,96.53
2025-02-04 10:56:46.703095,95.77
2025-02-04 10:56:46.771657,95.77
2025-02-04 10:56:46.839907,95.77
2025-02-04 10:56:46.908220,95.91
2025-02-04 10:56:46.976623,95.91
2025-02-04 10:56:47.053230,95.91
2025-02-04 10:56:47.113683,95.91
2025-02-04 10:56:47.181748,95.91
2025-02-04 10:56:47.253186,95.12
2025-02-04 10:56:47.319445,95.12
2025-02-04 10:56:47.387894,95.12
2025-02-04 10:56:47.456479,95.12
2025-02-04 10:56:47.524973,95.26
2025-02-04 10:56:47.592801,95.26
2025-02-04 10:56:47.661566,95.26
2025-02-04 10:56:47.730488,95.26
2025-02-04 10:56:47.802957,94.47
2025-02-04 10:56:47.868261,94.47
2025-02-04 10:56:47.936370,94.47
2025-02-04 10:56:48.004107,94.47
2025-02-04 10:56:48.074009,94.47
2025-02-04 10:56:48.143068,94.47
2025-02-04 10:56:48.211162,94.00
2025-02-04 10:56:48.281118,94.00
2025-02-04 10:56:48.352915,93.13
2025-02-04 10:56:48.416161,93.76
2025-02-04 10:56:48.485765,93.76
2025-02-04 10:56:48.553768,93.76
2025-02-04 10:56:48.622260,93.13
2025-02-04 10:56:48.691420,93.13
2025-02-04 10:56:48.759322,93.13
2025-02-04 10:56:48.828462,93.37
2025-02-04 10:56:48.902763,92.48
2025-02-04 10:56:48.965060,92.48
2025-02-04 10:56:49.033491,92.48
2025-02-04 10:56:49.103465,92.48
2025-02-04 10:56:49.170111,92.48
2025-02-04 10:56:49.238360,92.48
2025-02-04 10:56:49.307794,92.48
2025-02-04 10:56:49.376656,92.48
2025-02-04 10:56:49.444467,92.44
2025-02-04 10:56:49.512935,92.44
2025-02-04 10:56:49.581123,92.44
2025-02-04 10:56:49.652947,92.44
2025-02-04 10:56:49.717584,93.11
2025-02-04 10:56:49.786527,92.44
2025-02-04 10:56:49.854547,92.44
2025-02-04 10:56:49.923038,92.44
2025-02-04 10:56:49.991373,92.44
2025-02-04 10:56:50.059672,93.13
2025-02-04 10:56:50.128407,93.13
2025-02-04 10:56:50.202662,93.13
2025-02-04 10:56:50.264765,93.13
2025-02-04 10:56:50.333110,93.75
2025-02-04 10:56:50.402493,93.75
2025-02-04 10:56:50.471389,93.13
2025-02-04 10:56:50.539108,93.13
2025-02-04 10:56:50.607959,93.13
2025-02-04 10:56:50.676081,93.39
2025-02-04 10:56:50.752923,93.13
2025-02-04 10:56:50.812443,93.13
2025-02-04 10:56:50.880966,93.13
2025-02-04 10:56:50.953262,93.13
2025-02-04 10:56:51.018074,93.79
2025-02-04 10:56:51.086569,93.79
2025-02-04 10:56:51.155061,93.13
2025-02-04 10:56:51.222863,93.13
2025-02-04 10:56:51.291150,93.13
2025-02-04 10:56:51.360698,93.82
2025-02-04 10:56:51.428965,93.82
