Untitled1.acq
Graph Created on: 2025-02-21 11:01:03.020
Recording on: 2025-02-21 11:05:38.634
0.5 msec/sample
1 channels
PPG, X, PPGED-R
Volts
milliSec	CH1	
	85351 samples	
7062.5	-0.105286	
7063	-0.10498	
7063.5	-0.104065	
7064	-0.10498	
7064.5	-0.10498	
7065	-0.105591	
7065.5	-0.104675	
7066	-0.105591	
7066.5	-0.10498	
7067	-0.105896	
7067.5	-0.109253	
7068	-0.110168	
7068.5	-0.110474	
7069	-0.110474	
7069.5	-0.109558	
7070	-0.109863	
7070.5	-0.109863	
7071	-0.110168	
7071.5	-0.109253	
7072	-0.110168	
7072.5	-0.109558	
7073	-0.110474	
7073.5	-0.109863	
7074	-0.110168	
7074.5	-0.110779	
7075	-0.109558	
7075.5	-0.110474	
7076	-0.109253	
7076.5	-0.110168	
7077	-0.110168	
7077.5	-0.110474	
7078	-0.110168	
7078.5	-0.109253	
7079	-0.109863	
7079.5	-0.110168	
7080	-0.109863	
7080.5	-0.110779	
7081	-0.110168	
7081.5	-0.109863	
7082	-0.109558	
7082.5	-0.109558	
7083	-0.109558	
7083.5	-0.109863	
7084	-0.110474	
7084.5	-0.110168	
7085	-0.110168	
7085.5	-0.110779	
7086	-0.110168	
7086.5	-0.110168	
7087	-0.110474	
7087.5	-0.109863	
7088	-0.110168	
7088.5	-0.110474	
7089	-0.110168	
7089.5	-0.109253	
7090	-0.110168	
7090.5	-0.109863	
7091	-0.110474	
7091.5	-0.109863	
7092	-0.110168	
7092.5	-0.109863	
7093	-0.110168	
7093.5	-0.109863	
7094	-0.109863	
7094.5	-0.110168	
7095	-0.109863	
7095.5	-0.110474	
7096	-0.109558	
7096.5	-0.110474	
7097	-0.110168	
7097.5	-0.109863	
7098	-0.110168	
7098.5	-0.110168	
7099	-0.109863	
7099.5	-0.109863	
7100	-0.110474	
7100.5	-0.110168	
7101	-0.110474	
7101.5	-0.109863	
7102	-0.109253	
7102.5	-0.110168	
7103	-0.109863	
7103.5	-0.110168	
7104	-0.113525	
7104.5	-0.114136	
7105	-0.114441	
7105.5	-0.114746	
7106	-0.115051	
7106.5	-0.115051	
7107	-0.114441	
7107.5	-0.115356	
7108	-0.115051	
7108.5	-0.115356	
7109	-0.115356	
7109.5	-0.115051	
7110	-0.115662	
7110.5	-0.114746	
7111	-0.115356	
7111.5	-0.114746	
7112	-0.114136	
7112.5	-0.114746	
7113	-0.115051	
7113.5	-0.115356	
7114	-0.114746	
7114.5	-0.114746	
7115	-0.115356	
7115.5	-0.114746	
7116	-0.115051	
7116.5	-0.115356	
7117	-0.115662	
7117.5	-0.115356	
7118	-0.115051	
7118.5	-0.114746	
7119	-0.114746	
7119.5	-0.115662	
7120	-0.114746	
7120.5	-0.115051	
7121	-0.115051	
7121.5	-0.115051	
7122	-0.115051	
7122.5	-0.115051	
7123	-0.115051	
7123.5	-0.115051	
7124	-0.114746	
7124.5	-0.115051	
7125	-0.114441	
7125.5	-0.114441	
7126	-0.115356	
7126.5	-0.114746	
7127	-0.114746	
7127.5	-0.115051	
7128	-0.115051	
7128.5	-0.115051	
7129	-0.115051	
7129.5	-0.114746	
7130	-0.114746	
7130.5	-0.114746	
7131	-0.114746	
7131.5	-0.115051	
7132	-0.115051	
7132.5	-0.114746	
7133	-0.115356	
7133.5	-0.114746	
7134	-0.114746	
7134.5	-0.115051	
7135	-0.114746	
7135.5	-0.115051	
7136	-0.115051	
7136.5	-0.114746	
7137	-0.115051	
7137.5	-0.115356	
7138	-0.117493	
7138.5	-0.119324	
7139	-0.119629	
7139.5	-0.119629	
7140	-0.119934	
7140.5	-0.119629	
7141	-0.119934	
7141.5	-0.119629	
7142	-0.119934	
7142.5	-0.119629	
7143	-0.12085	
7143.5	-0.119629	
7144	-0.119934	
7144.5	-0.119934	
7145	-0.120239	
7145.5	-0.119324	
7146	-0.120239	
7146.5	-0.119934	
7147	-0.119934	
7147.5	-0.119629	
7148	-0.120544	
7148.5	-0.119324	
7149	-0.119934	
7149.5	-0.119629	
7150	-0.119934	
7150.5	-0.119934	
7151	-0.119019	
7151.5	-0.119934	
7152	-0.120239	
7152.5	-0.119934	
7153	-0.119934	
7153.5	-0.119934	
7154	-0.119324	
7154.5	-0.119934	
7155	-0.119934	
7155.5	-0.120544	
7156	-0.119934	
7156.5	-0.119324	
7157	-0.119629	
7157.5	-0.119934	
7158	-0.119934	
7158.5	-0.119934	
7159	-0.119019	
7159.5	-0.119934	
7160	-0.119629	
7160.5	-0.120239	
7161	-0.119934	
7161.5	-0.119934	
7162	-0.119629	
7162.5	-0.119934	
7163	-0.119934	
7163.5	-0.119629	
7164	-0.119629	
7164.5	-0.120544	
7165	-0.120239	
7165.5	-0.119629	
7166	-0.120239	
7166.5	-0.119629	
7167	-0.119324	
7167.5	-0.119934	
7168	-0.119934	
7168.5	-0.120239	
7169	-0.120239	
7169.5	-0.119629	
7170	-0.119324	
7170.5	-0.119934	
7171	-0.119934	
7171.5	-0.120239	
7172	-0.120239	
7172.5	-0.120544	
7173	-0.119934	
7173.5	-0.119934	
7174	-0.119934	
7174.5	-0.119629	
7175	-0.119629	
7175.5	-0.119934	
7176	-0.119629	
7176.5	-0.119629	
7177	-0.119629	
7177.5	-0.119629	
7178	-0.119934	
7178.5	-0.120239	
7179	-0.120239	
7179.5	-0.119934	
7180	-0.120239	
7180.5	-0.119629	
7181	-0.119934	
7181.5	-0.119934	
7182	-0.119324	
7182.5	-0.119629	
7183	-0.119934	
7183.5	-0.119934	
7184	-0.119629	
7184.5	-0.120544	
7185	-0.120544	
7185.5	-0.119934	
7186	-0.119934	
7186.5	-0.119934	
7187	-0.120544	
7187.5	-0.119324	
7188	-0.119629	
7188.5	-0.119934	
7189	-0.119934	
7189.5	-0.119934	
7190	-0.119934	
7190.5	-0.119019	
7191	-0.119629	
7191.5	-0.120239	
7192	-0.119629	
7192.5	-0.119934	
7193	-0.119934	
7193.5	-0.120239	
7194	-0.119934	
7194.5	-0.119629	
7195	-0.119934	
7195.5	-0.119934	
7196	-0.119324	
7196.5	-0.120239	
7197	-0.119629	
7197.5	-0.120239	
7198	-0.120239	
7198.5	-0.119629	
7199	-0.120239	
7199.5	-0.119934	
7200	-0.12085	
7200.5	-0.123901	
7201	-0.124207	
7201.5	-0.125122	
7202	-0.124817	
7202.5	-0.124512	
7203	-0.124207	
7203.5	-0.124512	
7204	-0.124817	
7204.5	-0.125732	
7205	-0.124817	
7205.5	-0.124512	
7206	-0.125122	
7206.5	-0.124817	
7207	-0.124817	
7207.5	-0.125122	
7208	-0.124512	
7208.5	-0.124817	
7209	-0.125427	
7209.5	-0.125427	
7210	-0.125122	
7210.5	-0.125122	
7211	-0.124512	
7211.5	-0.125122	
7212	-0.124817	
7212.5	-0.125427	
7213	-0.124512	
7213.5	-0.124817	
7214	-0.125122	
7214.5	-0.124817	
7215	-0.124512	
7215.5	-0.124512	
7216	-0.124207	
7216.5	-0.125122	
7217	-0.124817	
7217.5	-0.125122	
7218	-0.124817	
7218.5	-0.125427	
7219	-0.124207	
7219.5	-0.124817	
7220	-0.125427	
7220.5	-0.124817	
7221	-0.124817	
7221.5	-0.124817	
7222	-0.124817	
7222.5	-0.125427	
7223	-0.124512	
7223.5	-0.124817	
7224	-0.124512	
7224.5	-0.124207	
7225	-0.124817	
7225.5	-0.124817	
7226	-0.125122	
7226.5	-0.124512	
7227	-0.124817	
7227.5	-0.124817	
7228	-0.124817	
7228.5	-0.125427	
7229	-0.125122	
7229.5	-0.124817	
7230	-0.125122	
7230.5	-0.127563	
7231	-0.129395	
7231.5	-0.130005	
7232	-0.130005	
7232.5	-0.129395	
7233	-0.1297	
7233.5	-0.1297	
7234	-0.1297	
7234.5	-0.130005	
7235	-0.1297	
7235.5	-0.130005	
7236	-0.13092	
7236.5	-0.1297	
7237	-0.130005	
7237.5	-0.1297	
7238	-0.1297	
7238.5	-0.13031	
7239	-0.130005	
7239.5	-0.130005	
7240	-0.1297	
7240.5	-0.1297	
7241	-0.1297	
7241.5	-0.1297	
7242	-0.1297	
7242.5	-0.13031	
7243	-0.13031	
7243.5	-0.129395	
7244	-0.129395	
7244.5	-0.129395	
7245	-0.1297	
7245.5	-0.130005	
7246	-0.130005	
7246.5	-0.130005	
7247	-0.13031	
7247.5	-0.1297	
7248	-0.130005	
7248.5	-0.130005	
7249	-0.1297	
7249.5	-0.1297	
7250	-0.129089	
7250.5	-0.130005	
7251	-0.1297	
7251.5	-0.1297	
7252	-0.130005	
7252.5	-0.126953	
7253	-0.125427	
7253.5	-0.125122	
7254	-0.124512	
7254.5	-0.124817	
7255	-0.125122	
7255.5	-0.124817	
7256	-0.125122	
7256.5	-0.125427	
7257	-0.124817	
7257.5	-0.124817	
7258	-0.125427	
7258.5	-0.123901	
7259	-0.124817	
7259.5	-0.124817	
7260	-0.124817	
7260.5	-0.124512	
7261	-0.124512	
7261.5	-0.125732	
7262	-0.122681	
7262.5	-0.119934	
7263	-0.119629	
7263.5	-0.119629	
7264	-0.119629	
7264.5	-0.119934	
7265	-0.120544	
7265.5	-0.120239	
7266	-0.119324	
7266.5	-0.120239	
7267	-0.116882	
7267.5	-0.115662	
7268	-0.115051	
7268.5	-0.115051	
7269	-0.115356	
7269.5	-0.115051	
7270	-0.114746	
7270.5	-0.114746	
7271	-0.112305	
7271.5	-0.111084	
7272	-0.110474	
7272.5	-0.110474	
7273	-0.110168	
7273.5	-0.110168	
7274	-0.110168	
7274.5	-0.108337	
7275	-0.106506	
7275.5	-0.105286	
7276	-0.10437	
7276.5	-0.105286	
7277	-0.10498	
7277.5	-0.103149	
7278	-0.101013	
7278.5	-0.100403	
7279	-0.100708	
7279.5	-0.100098	
7280	-0.0985718	
7280.5	-0.0958252	
7281	-0.0952148	
7281.5	-0.09552	
7282	-0.093689	
7282.5	-0.0912476	
7283	-0.0906372	
7283.5	-0.0906372	
7284	-0.0909424	
7284.5	-0.0878906	
7285	-0.0872803	
7285.5	-0.0857544	
7286	-0.085144	
7286.5	-0.0836182	
7287	-0.0817871	
7287.5	-0.0808716	
7288	-0.0799561	
7288.5	-0.078125	
7289	-0.0765991	
7289.5	-0.0762939	
7290	-0.0741577	
7290.5	-0.0720215	
7291	-0.0714111	
7291.5	-0.0717163	
7292	-0.0689697	
7292.5	-0.0671387	
7293	-0.0662231	
7293.5	-0.0656128	
7294	-0.0619507	
7294.5	-0.0613403	
7295	-0.0592041	
7295.5	-0.0567627	
7296	-0.0564575	
7296.5	-0.0558472	
7297	-0.0543213	
7297.5	-0.0524902	
7298	-0.0515747	
7298.5	-0.0494385	
7299	-0.0469971	
7299.5	-0.0460815	
7300	-0.0445557	
7300.5	-0.0421143	
7301	-0.0402832	
7301.5	-0.0378418	
7302	-0.0366211	
7302.5	-0.0360107	
7303	-0.0326538	
7303.5	-0.0326538	
7304	-0.0308228	
7304.5	-0.027771	
7305	-0.0268555	
7305.5	-0.0256348	
7306	-0.0231934	
7306.5	-0.0216675	
7307	-0.020752	
7307.5	-0.0186157	
7308	-0.0158691	
7308.5	-0.0137329	
7309	-0.0119019	
7309.5	-0.0109863	
7310	-0.00823975	
7310.5	-0.00610352	
7311	-0.00396729	
7311.5	-0.00244141	
7312	-0.0012207	
7312.5	0.00183105	
7313	0.00396729	
7313.5	0.00579834	
7314	0.00671387	
7314.5	0.00823975	
7315	0.0109863	
7315.5	0.0137329	
7316	0.015564	
7316.5	0.017395	
7317	0.0183105	
7317.5	0.0210571	
7318	0.0231934	
7318.5	0.0259399	
7319	0.0265503	
7319.5	0.0283813	
7320	0.0302124	
7320.5	0.0323486	
7321	0.0357056	
7321.5	0.0384521	
7322	0.0408936	
7322.5	0.0415039	
7323	0.0430298	
7323.5	0.045166	
7324	0.0473022	
7324.5	0.0500488	
7325	0.0518799	
7325.5	0.0521851	
7326	0.0552368	
7326.5	0.057373	
7327	0.0604248	
7327.5	0.0619507	
7328	0.0650024	
7328.5	0.065918	
7329	0.0665283	
7329.5	0.0701904	
7330	0.0714111	
7330.5	0.0747681	
7331	0.0756836	
7331.5	0.0769043	
7332	0.0796509	
7332.5	0.0802612	
7333	0.0839233	
7333.5	0.0854492	
7334	0.0860596	
7334.5	0.0891113	
7335	0.0906372	
7335.5	0.0939941	
7336	0.0952148	
7336.5	0.0961304	
7337	0.0982666	
7337.5	0.100708	
7338	0.10376	
7338.5	0.105286	
7339	0.105591	
7339.5	0.108948	
7340	0.110168	
7340.5	0.113525	
7341	0.115051	
7341.5	0.115662	
7342	0.119324	
7342.5	0.119934	
7343	0.120544	
7343.5	0.123596	
7344	0.124207	
7344.5	0.127869	
7345	0.1297	
7345.5	0.130005	
7346	0.133057	
7346.5	0.133362	
7347	0.134888	
7347.5	0.137939	
7348	0.13916	
7348.5	0.142822	
7349	0.143433	
7349.5	0.144653	
7350	0.14801	
7350.5	0.149231	
7351	0.149841	
7351.5	0.152283	
7352	0.154419	
7352.5	0.154724	
7353	0.15686	
7353.5	0.158997	
7354	0.159302	
7354.5	0.162964	
7355	0.163574	
7355.5	0.163879	
7356	0.167236	
7356.5	0.168152	
7357	0.169067	
7357.5	0.172119	
7358	0.173645	
7358.5	0.173035	
7359	0.17395	
7359.5	0.177307	
7360	0.178528	
7360.5	0.178833	
7361	0.18219	
7361.5	0.183411	
7362	0.183716	
7362.5	0.186768	
7363	0.187988	
7363.5	0.187988	
7364	0.188904	
7364.5	0.192261	
7365	0.192871	
7365.5	0.193787	
7366	0.196533	
7366.5	0.198059	
7367	0.198975	
7367.5	0.198669	
7368	0.201111	
7368.5	0.203247	
7369	0.203857	
7369.5	0.203552	
7370	0.206604	
7370.5	0.208435	
7371	0.208435	
7371.5	0.20813	
7372	0.211182	
7372.5	0.212402	
7373	0.213318	
7373.5	0.213318	
7374	0.216675	
7374.5	0.217896	
7375	0.21759	
7375.5	0.218811	
7376	0.217896	
7376.5	0.220947	
7377	0.222473	
7377.5	0.222778	
7378	0.223389	
7378.5	0.226135	
7379	0.227661	
7379.5	0.227051	
7380	0.227356	
7380.5	0.228271	
7381	0.230408	
7381.5	0.231934	
7382	0.233765	
7382.5	0.232544	
7383	0.233154	
7383.5	0.235901	
7384	0.237122	
7384.5	0.237122	
7385	0.237427	
7385.5	0.237732	
7386	0.237122	
7386.5	0.239868	
7387	0.242004	
7387.5	0.242615	
7388	0.24292	
7388.5	0.242615	
7389	0.242615	
7389.5	0.24231	
7390	0.245361	
7390.5	0.246277	
7391	0.247498	
7391.5	0.246887	
7392	0.247498	
7392.5	0.247498	
7393	0.247498	
7393.5	0.249634	
7394	0.25177	
7394.5	0.25238	
7395	0.252686	
7395.5	0.252075	
7396	0.252686	
7396.5	0.252686	
7397	0.252686	
7397.5	0.255127	
7398	0.256653	
7398.5	0.257874	
7399	0.256958	
7399.5	0.257568	
7400	0.257874	
7400.5	0.257568	
7401	0.256958	
7401.5	0.257568	
7402	0.257263	
7402.5	0.259094	
7403	0.261536	
7403.5	0.262451	
7404	0.262451	
7404.5	0.262146	
7405	0.262451	
7405.5	0.262146	
7406	0.262451	
7406.5	0.262451	
7407	0.262146	
7407.5	0.262756	
7408	0.262146	
7408.5	0.264282	
7409	0.266113	
7409.5	0.267029	
7410	0.267029	
7410.5	0.266724	
7411	0.267334	
7411.5	0.267639	
7412	0.266724	
7412.5	0.267029	
7413	0.267334	
7413.5	0.266724	
7414	0.267334	
7414.5	0.267029	
7415	0.267029	
7415.5	0.267334	
7416	0.267639	
7416.5	0.267639	
7417	0.267029	
7417.5	0.267334	
7418	0.267334	
7418.5	0.26886	
7419	0.270996	
7419.5	0.271912	
7420	0.272217	
7420.5	0.271912	
7421	0.272522	
7421.5	0.271912	
7422	0.272522	
7422.5	0.271606	
7423	0.271606	
7423.5	0.271912	
7424	0.271912	
7424.5	0.272217	
7425	0.271912	
7425.5	0.271912	
7426	0.272217	
7426.5	0.271606	
7427	0.272217	
7427.5	0.272217	
7428	0.272217	
7428.5	0.271606	
7429	0.271606	
7429.5	0.272217	
7430	0.271912	
7430.5	0.272217	
7431	0.271912	
7431.5	0.272217	
7432	0.271912	
7432.5	0.272217	
7433	0.272522	
7433.5	0.271912	
7434	0.272217	
7434.5	0.272217	
7435	0.271606	
7435.5	0.272217	
7436	0.272217	
7436.5	0.272827	
7437	0.272217	
7437.5	0.271912	
7438	0.272827	
7438.5	0.271606	
7439	0.271301	
7439.5	0.272217	
7440	0.271912	
7440.5	0.272217	
7441	0.272522	
7441.5	0.272217	
7442	0.271912	
7442.5	0.271606	
7443	0.272522	
7443.5	0.272217	
7444	0.271912	
7444.5	0.271912	
7445	0.272522	
7445.5	0.272217	
7446	0.271912	
7446.5	0.272217	
7447	0.271606	
7447.5	0.271606	
7448	0.272522	
7448.5	0.272522	
7449	0.271301	
7449.5	0.26886	
7450	0.266724	
7450.5	0.266724	
7451	0.267029	
7451.5	0.267639	
7452	0.267029	
7452.5	0.267639	
7453	0.267334	
7453.5	0.266724	
7454	0.267029	
7454.5	0.267029	
7455	0.266724	
7455.5	0.267639	
7456	0.267029	
7456.5	0.267334	
7457	0.266418	
7457.5	0.267334	
7458	0.267029	
7458.5	0.267334	
7459	0.267334	
7459.5	0.266724	
7460	0.267029	
7460.5	0.267334	
7461	0.266724	
7461.5	0.263672	
7462	0.263062	
7462.5	0.262451	
7463	0.262451	
7463.5	0.261536	
7464	0.262146	
7464.5	0.261841	
7465	0.262451	
7465.5	0.262451	
7466	0.262756	
7466.5	0.262146	
7467	0.262451	
7467.5	0.262146	
7468	0.262451	
7468.5	0.261841	
7469	0.262146	
7469.5	0.261536	
7470	0.258789	
7470.5	0.257874	
7471	0.257568	
7471.5	0.257263	
7472	0.257263	
7472.5	0.257568	
7473	0.256653	
7473.5	0.257874	
7474	0.257263	
7474.5	0.258179	
7475	0.256958	
7475.5	0.257263	
7476	0.256958	
7476.5	0.256348	
7477	0.253906	
7477.5	0.252991	
7478	0.252686	
7478.5	0.252075	
7479	0.252686	
7479.5	0.25238	
7480	0.252686	
7480.5	0.25238	
7481	0.25238	
7481.5	0.252686	
7482	0.25238	
7482.5	0.25177	
7483	0.249329	
7483.5	0.247192	
7484	0.247498	
7484.5	0.247498	
7485	0.248108	
7485.5	0.247498	
7486	0.247498	
7486.5	0.246887	
7487	0.247803	
7487.5	0.247192	
7488	0.247498	
7488.5	0.244751	
7489	0.242615	
7489.5	0.241699	
7490	0.24292	
7490.5	0.24231	
7491	0.24231	
7491.5	0.242615	
7492	0.242615	
7492.5	0.24231	
7493	0.239868	
7493.5	0.238342	
7494	0.237427	
7494.5	0.237732	
7495	0.237732	
7495.5	0.237427	
7496	0.237122	
7496.5	0.237122	
7497	0.237122	
7497.5	0.235596	
7498	0.233459	
7498.5	0.233459	
7499	0.232544	
7499.5	0.232849	
7500	0.232544	
7500.5	0.232544	
7501	0.232849	
7501.5	0.232544	
7502	0.230103	
7502.5	0.228577	
7503	0.227966	
7503.5	0.228271	
7504	0.227661	
7504.5	0.228271	
7505	0.227966	
7505.5	0.228577	
7506	0.22583	
7506.5	0.223083	
7507	0.222778	
7507.5	0.223083	
7508	0.223694	
7508.5	0.222778	
7509	0.223083	
7509.5	0.220947	
7510	0.218811	
7510.5	0.218201	
7511	0.217896	
7511.5	0.217896	
7512	0.218201	
7512.5	0.218506	
7513	0.218506	
7513.5	0.215759	
7514	0.214539	
7514.5	0.213013	
7515	0.213318	
7515.5	0.213623	
7516	0.213623	
7516.5	0.213928	
7517	0.211182	
7517.5	0.209045	
7518	0.20874	
7518.5	0.20874	
7519	0.208435	
7519.5	0.20813	
7520	0.20813	
7520.5	0.206299	
7521	0.204163	
7521.5	0.203552	
7522	0.203552	
7522.5	0.203247	
7523	0.203857	
7523.5	0.201416	
7524	0.199585	
7524.5	0.198364	
7525	0.198059	
7525.5	0.198975	
7526	0.198975	
7526.5	0.198669	
7527	0.197144	
7527.5	0.194092	
7528	0.194092	
7528.5	0.193787	
7529	0.193787	
7529.5	0.193787	
7530	0.193481	
7530.5	0.19165	
7531	0.189209	
7531.5	0.188904	
7532	0.188904	
7532.5	0.188904	
7533	0.188904	
7533.5	0.188599	
7534	0.186768	
7534.5	0.184631	
7535	0.184021	
7535.5	0.183411	
7536	0.184021	
7536.5	0.183716	
7537	0.183411	
7537.5	0.182495	
7538	0.179749	
7538.5	0.179138	
7539	0.178833	
7539.5	0.179138	
7540	0.178223	
7540.5	0.179138	
7541	0.177002	
7541.5	0.174561	
7542	0.17395	
7542.5	0.17395	
7543	0.174255	
7543.5	0.173645	
7544	0.17395	
7544.5	0.172119	
7545	0.169983	
7545.5	0.168762	
7546	0.168152	
7546.5	0.168762	
7547	0.168762	
7547.5	0.168762	
7548	0.167236	
7548.5	0.1651	
7549	0.163879	
7549.5	0.163879	
7550	0.164185	
7550.5	0.163269	
7551	0.163879	
7551.5	0.162659	
7552	0.160217	
7552.5	0.159607	
7553	0.159302	
7553.5	0.158997	
7554	0.158386	
7554.5	0.159607	
7555	0.159302	
7555.5	0.157471	
7556	0.155029	
7556.5	0.154724	
7557	0.154419	
7557.5	0.154419	
7558	0.154114	
7558.5	0.154724	
7559	0.154724	
7559.5	0.152893	
7560	0.150452	
7560.5	0.150452	
7561	0.148926	
7561.5	0.149231	
7562	0.149231	
7562.5	0.149536	
7563	0.149536	
7563.5	0.14801	
7564	0.145569	
7564.5	0.144348	
7565	0.144653	
7565.5	0.144653	
7566	0.144958	
7566.5	0.144348	
7567	0.144653	
7567.5	0.143433	
7568	0.140686	
7568.5	0.139771	
7569	0.13916	
7569.5	0.138855	
7570	0.13916	
7570.5	0.139465	
7571	0.139465	
7571.5	0.138855	
7572	0.135498	
7572.5	0.135193	
7573	0.134888	
7573.5	0.134277	
7574	0.134888	
7574.5	0.134583	
7575	0.134583	
7575.5	0.135193	
7576	0.133667	
7576.5	0.130615	
7577	0.130005	
7577.5	0.1297	
7578	0.128784	
7578.5	0.130005	
7579	0.129395	
7579.5	0.130005	
7580	0.1297	
7580.5	0.130005	
7581	0.129089	
7581.5	0.126648	
7582	0.125427	
7582.5	0.125122	
7583	0.124512	
7583.5	0.124817	
7584	0.124817	
7584.5	0.124817	
7585	0.124817	
7585.5	0.123901	
7586	0.121155	
7586.5	0.120239	
7587	0.119629	
7587.5	0.119629	
7588	0.119629	
7588.5	0.118713	
7589	0.120239	
7589.5	0.119934	
7590	0.119934	
7590.5	0.119324	
7591	0.116882	
7591.5	0.114746	
7592	0.114746	
7592.5	0.115051	
7593	0.115051	
7593.5	0.115051	
7594	0.114136	
7594.5	0.114746	
7595	0.114746	
7595.5	0.114746	
7596	0.114136	
7596.5	0.112	
7597	0.110779	
7597.5	0.110474	
7598	0.109558	
7598.5	0.110168	
7599	0.110474	
7599.5	0.110779	
7600	0.109863	
7600.5	0.110168	
7601	0.110168	
7601.5	0.107117	
7602	0.105591	
7602.5	0.105896	
7603	0.105896	
7603.5	0.105286	
7604	0.105896	
7604.5	0.105286	
7605	0.10498	
7605.5	0.10498	
7606	0.104675	
7606.5	0.105286	
7607	0.102234	
7607.5	0.100403	
7608	0.100098	
7608.5	0.100098	
7609	0.100098	
7609.5	0.0997925	
7610	0.100403	
7610.5	0.100708	
7611	0.100403	
7611.5	0.100708	
7612	0.100708	
7612.5	0.0970459	
7613	0.09552	
7613.5	0.09552	
7614	0.0952148	
7614.5	0.0949097	
7615	0.09552	
7615.5	0.09552	
7616	0.09552	
7616.5	0.0949097	
7617	0.0952148	
7617.5	0.0958252	
7618	0.0949097	
7618.5	0.0930786	
7619	0.0906372	
7619.5	0.090332	
7620	0.0900269	
7620.5	0.0906372	
7621	0.0900269	
7621.5	0.0906372	
7622	0.0906372	
7622.5	0.090332	
7623	0.0906372	
7623.5	0.090332	
7624	0.0906372	
7624.5	0.0906372	
7625	0.0878906	
7625.5	0.0863647	
7626	0.0854492	
7626.5	0.0857544	
7627	0.0848389	
7627.5	0.0854492	
7628	0.085144	
7628.5	0.0854492	
7629	0.0857544	
7629.5	0.0857544	
7630	0.0854492	
7630.5	0.085144	
7631	0.0860596	
7631.5	0.0830078	
7632	0.0808716	
7632.5	0.0802612	
7633	0.0802612	
7633.5	0.0805664	
7634	0.0805664	
7634.5	0.0802612	
7635	0.0799561	
7635.5	0.0802612	
7636	0.0802612	
7636.5	0.0799561	
7637	0.0805664	
7637.5	0.0802612	
7638	0.0796509	
7638.5	0.0765991	
7639	0.0762939	
7639.5	0.0759888	
7640	0.0762939	
7640.5	0.0756836	
7641	0.0762939	
7641.5	0.0762939	
7642	0.0762939	
7642.5	0.0765991	
7643	0.0762939	
7643.5	0.0765991	
7644	0.0765991	
7644.5	0.0735474	
7645	0.0720215	
7645.5	0.0717163	
7646	0.0714111	
7646.5	0.0717163	
7647	0.071106	
7647.5	0.071106	
7648	0.0714111	
7648.5	0.0717163	
7649	0.0714111	
7649.5	0.0714111	
7650	0.0717163	
7650.5	0.071106	
7651	0.071106	
7651.5	0.0698853	
7652	0.0674438	
7652.5	0.0662231	
7653	0.0662231	
7653.5	0.0662231	
7654	0.0662231	
7654.5	0.0668335	
7655	0.065918	
7655.5	0.0662231	
7656	0.0662231	
7656.5	0.0662231	
7657	0.0662231	
7657.5	0.0668335	
7658	0.0646973	
7658.5	0.0628662	
7659	0.0619507	
7659.5	0.0610352	
7660	0.0616455	
7660.5	0.0619507	
7661	0.0610352	
7661.5	0.0619507	
7662	0.0613403	
7662.5	0.0628662	
7663	0.0619507	
7663.5	0.0616455	
7664	0.0616455	
7664.5	0.0598145	
7665	0.057373	
7665.5	0.0567627	
7666	0.057373	
7666.5	0.0564575	
7667	0.0564575	
7667.5	0.0570679	
7668	0.0564575	
7668.5	0.0564575	
7669	0.0561523	
7669.5	0.0567627	
7670	0.0564575	
7670.5	0.0576782	
7671	0.0552368	
7671.5	0.0524902	
7672	0.0515747	
7672.5	0.0515747	
7673	0.0521851	
7673.5	0.0518799	
7674	0.0515747	
7674.5	0.0515747	
7675	0.0512695	
7675.5	0.0515747	
7676	0.0518799	
7676.5	0.0515747	
7677	0.0515747	
7677.5	0.0509644	
7678	0.0482178	
7678.5	0.0466919	
7679	0.0463867	
7679.5	0.0466919	
7680	0.0460815	
7680.5	0.0469971	
7681	0.0473022	
7681.5	0.0466919	
7682	0.0469971	
7682.5	0.0469971	
7683	0.0469971	
7683.5	0.0469971	
7684	0.0448608	
7684.5	0.043335	
7685	0.0411987	
7685.5	0.0424194	
7686	0.0415039	
7686.5	0.0418091	
7687	0.0424194	
7687.5	0.0418091	
7688	0.0421143	
7688.5	0.0418091	
7689	0.0418091	
7689.5	0.0418091	
7690	0.0411987	
7690.5	0.0418091	
7691	0.0408936	
7691.5	0.0384521	
7692	0.0369263	
7692.5	0.0369263	
7693	0.0369263	
7693.5	0.0363159	
7694	0.0372314	
7694.5	0.0369263	
7695	0.0366211	
7695.5	0.0378418	
7696	0.0360107	
7696.5	0.0369263	
7697	0.0372314	
7697.5	0.0360107	
7698	0.032959	
7698.5	0.0320435	
7699	0.0320435	
7699.5	0.0317383	
7700	0.0314331	
7700.5	0.0320435	
7701	0.0320435	
7701.5	0.0320435	
7702	0.0320435	
7702.5	0.0326538	
7703	0.0320435	
7703.5	0.0314331	
7704	0.0320435	
7704.5	0.0308228	
7705	0.0283813	
7705.5	0.0274658	
7706	0.0268555	
7706.5	0.0271606	
7707	0.0271606	
7707.5	0.0268555	
7708	0.0274658	
7708.5	0.0268555	
7709	0.0271606	
7709.5	0.0268555	
7710	0.0268555	
7710.5	0.0271606	
7711	0.0268555	
7711.5	0.0274658	
7712	0.0268555	
7712.5	0.0238037	
7713	0.0219727	
7713.5	0.0219727	
7714	0.0219727	
7714.5	0.0219727	
7715	0.0222778	
7715.5	0.0219727	
7716	0.022583	
7716.5	0.0210571	
7717	0.0219727	
