Timestamp,415nm_filtered,415nm_peak,445nm_filtered,445nm_peak,480nm_filtered,480nm_peak,515nm_filtered,515nm_peak,555nm_filtered,555nm_peak,590nm_filtered,590nm_peak,630nm_filtered,630nm_peak,680nm_filtered,680nm_peak,NIR_filtered,NIR_peak,Fused_filtered,Fused_peak
2025-03-04 10:41:53.793,0.46456392442513683,0,0.59782540419933,0,0.5601208688110003,0,0.5267643956685442,0,0.5055814646723198,0,0.5020319834109512,0,,0,0.6090469083211331,0,0.5412941650479124,0,0.40887418703815104,0
2025-03-04 10:41:53.863,0.4774598969605144,0,0.626995072694807,0,0.5366181600096706,0,0.5333368183771253,0,0.48482605737038337,0,0.4609444010243731,0,,0,0.539966728165995,0,0.45108663443441493,0,0.40975751617080225,0
2025-03-04 10:41:53.931,0.4832403304464328,0,0.5462096737369188,0,0.4643393236631881,0,0.49219182705539893,0,0.4209454379349296,0,0.41421114777797813,0,,0,0.5538886755363175,0,0.40905301472675604,0,0.4108028891377347,0
2025-03-04 10:41:54.000,0.4850310053605846,0,0.2782143717029099,0,0.44834043067200285,0,0.46085145989022774,0,0.440654031232153,0,0.4522220968025323,0,,0,0.33629422776668816,0,0.47649060041543506,0,0.4120460627808844,0
2025-03-04 10:41:54.069,0.4877782818887576,0,0.4413625599513265,0,0.4248758944658971,0,0.4711557107007507,0,0.47828188550020606,0,0.47491775922605095,0,,0,0.29915644276963,0,0.4465617953489542,0,0.41350047228057285,0
2025-03-04 10:41:54.138,0.4421862719151842,0,0.531149080687355,0,0.5107612620431731,0,0.5283785861870154,0,0.5037948253975556,0,0.5222359698832781,0,,0,0.42106244306176627,0,0.5376248117317659,0,0.4150812630646132,0
2025-03-04 10:41:54.207,0.4742798250180845,0,0.47133067932830514,0,0.5108695982599152,0,0.527052437447105,0,0.5171280894672601,0,0.47644579370023626,0,,0,0.5804788942527418,0,0.4925410010013358,0,0.4166323908740886,0
2025-03-04 10:41:54.275,0.4798632382423455,0,0.5262443109510544,0,0.466180971985949,0,0.5190710303971646,0,0.46920840522129614,0,0.4271903759236272,0,,0,0.4234295986971861,0,0.5446294995876115,0,0.41816686691018184,0
2025-03-04 10:41:54.343,0.49355995396719665,0,0.4907894698498955,0,0.41533287871808416,0,0.4850303501298726,0,0.5353142100065791,0,0.5103320874353428,0,,0,0.6205516831346032,0,0.5288298931041997,0,0.4198165715669252,0
2025-03-04 10:41:54.412,0.5099393462456976,0,0.5012451369001509,0,0.5262299805847432,0,0.5220999382290605,0,0.4366854851058571,0,0.4486905928424686,0,,0,0.4995878186535677,0,0.5058457062477718,0,0.42150169883742267,0
2025-03-04 10:41:54.480,0.49690599005149905,0,0.4063950762574651,0,0.4431611138319184,0,0.448857143808166,0,0.49135888584334714,0,0.45153392426271255,0,,0,0.47782257691487545,0,0.5022236044587234,0,0.4230559576351302,0
2025-03-04 10:41:54.549,0.48068853456759714,0,0.4111246025339246,0,0.4530357679788946,0,0.4694190249894467,0,0.4754514009186616,0,0.44297486092246635,0,,0,0.48353799513571166,0,0.47557027405208263,0,0.42463849184972424,0
2025-03-04 10:41:54.617,0.4761052905924017,0,0.3954254566575653,0,0.39820068293512867,0,0.4105856126633023,0,0.3856878144039122,0,0.38484261671129844,0,,0,0.46392558184143623,0,0.3319637017256677,0,0.42610438600258077,0
2025-03-04 10:41:54.685,0.4782182572922796,0,0.48885202589543936,0,0.3362122560107075,0,0.4451962830850822,0,0.41185143877207403,0,0.44742255794704977,0,,0,0.5240650893680351,0,0.4354001323828223,0,0.427418001833649,0
2025-03-04 10:41:54.754,0.49616347468924354,0,0.5646951854602104,0,0.45217025524093646,0,0.49318203062945404,0,0.4658279129848723,0,0.4974733463310958,0,,0,0.5228250139560022,0,0.4621727252100878,0,0.42861130380139034,0
2025-03-04 10:41:54.822,0.5153263836967215,0,0.6027198559557764,0,0.4301166480598883,0,0.46728347497117423,0,0.5019102774262281,0,0.5196007513440886,0,,0,0.5655959257218979,0,0.4694389765866144,0,0.4297224679019349,0
2025-03-04 10:41:54.899,0.5300468287871241,0,0.6055566386783797,0,0.44712075590002887,0,0.5127409389230622,0,0.493555104139567,0,0.4888777028565989,0,,0,0.5627241491535141,0,0.5011415865197841,0,0.4309409948619586,0
2025-03-04 10:41:54.960,0.5360427156293904,0,0.6107684724090798,0,0.47972072544182576,0,0.5402686891183109,0,0.4534724732510567,0,0.4645658232419216,0,,0,0.5265142971011885,0,0.5044511260822462,0,0.4315394121064382,0
2025-03-04 10:41:55.028,0.5381137294403792,0,0.5486105847914329,0,0.48804609347421035,0,0.503591903874764,0,0.40948961803431655,0,0.4205486412079363,0,,0,0.4897295344291684,0,0.48250602211528965,0,0.4322128067797768,0
2025-03-04 10:41:55.096,0.5326493453853648,0,0.47977279996227,0,0.4440189015517673,0,0.47775917268631685,0,0.420835645213847,0,0.44500286391842697,0,,0,0.42144544629843916,0,0.44782714957998077,0,0.43276195953651153,0
2025-03-04 10:41:55.165,0.508524301220735,0,0.45707185361018204,0,0.4816864318074204,0,0.48610216700348835,0,0.468500302704353,0,0.47539562396381513,0,,0,0.3835397424693976,0,0.46194989406081904,0,0.4331840750819849,0
2025-03-04 10:41:55.233,0.4814242968847474,0,0.3887619238626992,0,0.4549803732762077,0,0.4853004399789423,0,0.4617966595467448,0,0.4529466100629316,0,,0,0.3642074425314641,0,0.44916866258723664,0,0.43347102873078,0
2025-03-04 10:41:55.302,0.4617174035303901,0,0.39833848273826883,0,0.47613425986961155,0,0.473544701771677,0,0.408661731933848,0,0.3706217325471521,0,,0,0.42449927853395814,0,0.4505664092540123,0,0.43360245387691654,0
2025-03-04 10:41:55.370,0.4748675723678587,0,0.44317643410175106,0,0.40515076380901466,0,0.464234664720164,0,0.41782594935036926,0,0.41884527439297076,0,,0,0.5070991857086892,0,0.4455019372836004,0,0.4335943657879864,0
2025-03-04 10:41:55.438,0.49890223963659064,0,0.6000386966974807,0,0.4604927081965204,0,0.5022326153865593,0,0.45986346134494793,0,0.46884704339586236,0,,0,0.5904457790394921,0,0.5500337763439238,0,0.43343444159843236,0
2025-03-04 10:41:55.507,0.5207181208077446,0,0.5737897473867876,0,0.5087950843178627,0,0.5565158468657063,0,0.4918782547374038,0,0.4891734636114462,0,,0,0.6287592588370963,0,0.5441715165004513,0,0.4337477066593456,0
2025-03-04 10:41:55.577,0.5541823100799534,0,0.5750158550686526,0,0.5065624445669074,0,0.5686545996730634,0,0.48368064959354595,0,0.4644867525908475,0,,0,0.6060786349282888,0,0.554009259766097,0,0.4327578389635877,0
2025-03-04 10:41:55.645,0.5590001210113557,0,0.4894578143776565,0,0.4977512860271995,0,0.5396910739543849,0,0.44946405390804056,0,0.45669086161224864,0,,0,0.4679378209053072,0,0.4786086246578889,0,0.43239098466843295,0
2025-03-04 10:41:55.714,0.5032682073541959,0,0.46098487420779327,0,0.46867103454351083,0,0.5034849036842356,0,0.41312816214976866,0,0.4245695243524454,0,,0,0.4499630880874473,0,0.5458541145112469,0,0.4319475555690481,0
2025-03-04 10:41:55.782,0.46928301771551734,0,0.4531013729038023,0,0.4312130576073658,0,0.5007354613012396,0,0.4708843530618589,0,0.466726790155766,0,,0,0.41568174073052666,0,0.5564581825754951,0,0.4315007468805507,0
2025-03-04 10:41:55.850,0.4250682656479637,0,0.4403631721259878,0,0.4209875781754915,0,0.45626754178806406,0,0.49739251887607316,0,0.5284059723306936,0,,0,0.5162924375024655,0,0.570006497648668,0,0.430979128032973,0
2025-03-04 10:41:55.919,0.4156399947665897,0,0.4316455991028136,0,0.3787434100002072,0,0.4818540732517851,0,0.5228326152021561,0,0.5349290514914018,0,,0,0.5323598224061575,0,0.5787901367238489,0,0.4304630602733196,0
2025-03-04 10:41:55.987,0.4273530084604967,0,0.49744755770681515,0,0.38887492120418155,0,0.4957272240374585,0,0.4824008876821311,0,0.502263975659742,0,,0,0.4718123128865404,0,0.571986796944753,0,0.42988760626469624,0
2025-03-04 10:41:56.055,0.4643287541778746,0,0.43015173438792526,0,0.44417350822970614,0,0.4820862096668621,0,0.49819197253993464,0,0.5033972804003006,0,,0,0.5093120887455004,0,0.5778397095074789,0,0.42926174245113646,0
2025-03-04 10:41:56.124,0.49022351395490943,0,0.478833201515528,0,0.4983544039766589,0,0.5380308735711385,0,0.49988187021041136,0,0.4956365275497721,0,,0,0.4835487808122163,0,0.6046772938876641,0,0.42868145509728917,0
2025-03-04 10:41:56.192,0.5381681146066515,0,0.534588713981364,0,0.5342555813262455,0,0.5786383619156161,0,0.5437882661765691,0,0.5363335153389364,0,,0,0.49319071077764104,0,0.6076056479831239,0,0.4282043479669669,0
2025-03-04 10:41:56.261,0.528856037599805,0,0.563538445496951,0,0.552858231820022,0,0.5864977434575661,0,0.5366571762767187,0,0.5269444286225617,0,,0,0.450475068129269,0,0.5997326344966112,0,0.4274779784552265,0
2025-03-04 10:41:56.330,0.5214838908675771,0,0.5720061942258747,0,0.5413496049215294,0,0.5805199859157231,0,0.5256830730830427,0,0.5253334715958202,0,,0,0.521004484764372,0,0.5947954726415321,0,0.42695169132123195,0
2025-03-04 10:41:56.398,0.5144849096473545,0,0.5697455691399811,0,0.5061550165883382,0,0.5481680611274354,0,0.5080969637065863,0,0.5102508557496149,0,,0,0.5319358315848008,0,0.5810025774889236,0,0.42650030688199964,0
2025-03-04 10:41:56.467,0.5304038421956024,0,0.582214682105488,0,0.5000190441247833,0,0.516599756606958,0,0.4893565680962044,0,0.4896364055584452,0,,0,0.5256791253377383,0,0.5853282157482571,0,0.4260858912107942,0
2025-03-04 10:41:56.535,0.5183300386050063,0,0.5665228038906716,0,0.4894331682385979,0,0.5057908125376498,0,0.49297623633465193,0,0.49435444141321944,0,,0,0.4873822129628131,0,0.5787835134018612,0,0.4257302399025552,0
2025-03-04 10:41:56.605,0.5016505822255181,0,0.5473579844907224,0,0.46295431290320677,0,0.49386647183870114,0,0.4842944786823362,0,0.49315753315044664,0,,0,0.5066074266498009,0,0.5742103121825727,0,0.42531761249921524,0
2025-03-04 10:41:56.673,0.51213215254571,0,0.5431831180004324,0,0.49174913313193097,0,0.5086609452945512,0,0.4966347931993491,0,0.504455565785714,0,,0,0.5227312142715291,0,0.5957366888171303,0,0.4250695577224338,0
2025-03-04 10:41:56.742,0.5235398149518659,0,0.5752925393651731,0,0.5337253985424272,0,0.5407809843780357,0,0.5278121100666024,0,0.5430546210072603,0,,0,0.5512060896376438,0,0.6346393624716916,0,0.42484582677628846,0
2025-03-04 10:41:56.810,0.5379281095010382,0,0.6132232713144802,0,0.5236336945943781,0,0.5787008693691565,0,0.5855818882266718,0,0.5856010081635622,0,,0,0.5761116880459564,0,0.6812382786553062,0,0.42463225025426077,0
2025-03-04 10:41:56.879,0.5668641535280083,0,0.5025300406799229,0,0.5570263717464237,0,0.6085113971966309,0,0.6153820761728472,0,0.6227201283417726,0,,0,0.5919493499876187,0,0.7150352609825643,0,0.4244905344129307,0
2025-03-04 10:41:56.947,0.5463704676238151,0,0.6008366173642278,0,0.5472789324933424,0,0.6097108025299036,0,0.6127702142055163,0,0.607180990796929,0,,0,0.568857644991236,0,0.7184527019288941,0,0.42438190142218796,0
2025-03-04 10:41:57.016,0.5169057976725455,0,0.5783781078229893,0,0.4933343211023873,0,0.5731426730986453,0,0.5805679365479834,0,0.582215650928302,0,,0,0.5713244821119862,0,0.6745190150369901,0,0.4243187585134569,0
2025-03-04 10:41:57.085,0.4908627925859597,0,0.5576137136732942,0,0.46002597954614416,0,0.5378748043266472,0,0.5426472678634905,0,0.5342136073122797,0,,0,0.514423643488848,0,0.6208882324151374,0,0.42435375239285333,0
2025-03-04 10:41:57.153,0.4869388045701998,0,0.5513706292959012,0,0.4437149345676727,0,0.5135222928681146,0,0.521741506231017,0,0.5166735953245222,0,,0,0.475301332645264,0,0.5963267486628261,0,0.4244461254420493,0
2025-03-04 10:41:57.221,0.48079140477975224,0,0.5497958134593982,0,0.40876244473649015,0,0.4250562666818798,0,0.5269277826303315,0,0.509809968796935,0,,0,0.41716812171125434,0,0.545718549467834,0,0.4245871305532957,0
2025-03-04 10:41:57.289,0.46906677600041424,0,0.41374982393712256,0,0.43846990319976437,0,0.4316254924765926,0,0.4988707309520506,0,0.47923493009768797,0,,0,0.3681021030872529,0,0.4930437274753756,0,0.42473944323603,0
2025-03-04 10:41:57.358,0.44368442651415035,0,0.414830221408812,0,0.4251837782575646,0,0.44142228480822554,0,0.48094712591492456,0,0.45534207462428095,0,,0,0.3518007769881228,0,0.46075546571012044,0,0.4248950868761833,0
2025-03-04 10:41:57.426,0.4305693987523414,0,0.5674017787107533,0,0.3969888075947396,0,0.44645365470708337,0,0.4666674411280544,0,0.4423825617668226,0,,0,0.38967719824317687,0,0.481408002096899,0,0.42504617013255275,0
2025-03-04 10:41:57.495,0.4328467203911567,0,0.4535781407921413,0,0.3927630800376061,0,0.463101450255684,0,0.4707144035568325,0,0.45443137584878435,0,,0,0.3985108573467796,0,0.5163903784288912,0,0.4251899068304298,0
2025-03-04 10:41:57.563,0.44522325812942626,0,0.4600008205814164,0,0.37698044385856416,0,0.4694628686497956,0,0.47558623595549,0,0.4788836860403865,0,,0,0.41628701760202597,0,0.5428968624162072,0,0.42533522200730267,0
2025-03-04 10:41:57.631,0.4540163884487584,0,0.4728701252729044,0,0.36242194063381117,0,0.4543033592833182,0,0.4689870899523017,0,0.4761690194091698,0,,0,0.4469482512301094,0,0.5534147378151548,0,0.42549167346690697,0
2025-03-04 10:41:57.700,0.4556009976694484,0,0.4895402959578074,0,0.34881563733308085,0,0.470808355562143,0,0.44044934848015865,0,0.46047572116811036,0,,0,0.4562388194575489,0,0.5376324041578819,0,0.42567030341492307,0
2025-03-04 10:41:57.769,0.45685510967504395,0,0.49286626234817454,0,0.3475198247568275,0,0.47756694044313786,0,0.42830089022112705,0,0.44277801084759905,0,,0,0.3682308375138378,0,0.5512794624027781,0,0.4258711511963158,0
2025-03-04 10:41:57.837,0.4695610387621688,0,0.4908943883719599,0,0.3481183299322627,0,0.4322770342593083,0,0.43449980285202117,0,0.43823712199403636,0,,0,0.457001093350716,0,0.5508103929795451,0,0.4260703967751379,0
2025-03-04 10:41:57.906,0.46834996113620814,0,0.4622980152692372,0,0.37002702538340576,0,0.43859034550757126,0,0.4441327919352027,0,0.45451217025158985,0,,0,0.45041689409722224,0,0.5493460780428734,0,0.4262734066630598,0
2025-03-04 10:41:57.974,0.46459376536784114,0,0.4585970765238811,0,0.3899472208575727,0,0.4386334989306938,0,0.45699369698966924,0,0.4741602860935934,0,,0,0.4934601755406389,0,0.5513371030146402,0,0.42646237443072754,0
2025-03-04 10:41:58.043,0.46000622921213713,0,0.4484476451938224,0,0.3970038820888174,0,0.4349480313977432,0,0.47018584887780035,0,0.5002172334396885,0,,0,0.4862694314584878,0,0.5568651260357987,0,0.4266346381373116,0
2025-03-04 10:41:58.113,0.4463657987937239,0,0.42262248169849487,0,0.39476886463349004,0,0.4300757876508916,0,0.47768436322104146,0,0.5035149400879232,0,,0,0.5026855081128117,0,0.5601869678296365,0,0.42677653062002563,0
2025-03-04 10:41:58.182,0.4551402270034001,0,0.41735441140007745,0,0.37744082108175797,0,0.42294070230716735,0,0.47321374938393296,0,0.4878353212342791,0,,0,0.5005083495473005,0,0.560935802884379,0,0.4268810259243597,0
2025-03-04 10:41:58.250,0.4675111380145081,0,0.44007706648331973,0,0.36124404743123867,0,0.42028759352678247,0,0.4651112528123258,0,0.4730181052294434,0,,0,0.48348308285915376,0,0.564793361005002,0,0.42695464458772614,0
2025-03-04 10:41:58.320,0.47582512230699875,0,0.45411471618845956,0,0.3559537205588145,0,0.4220616501500912,0,0.4588838501588303,0,0.4717039157146284,0,,0,0.49855316955742174,0,0.5694197787667525,0,0.42700978531609524,0
2025-03-04 10:41:58.388,0.46696007987074867,0,0.46789992991546675,0,0.36932946830440977,0,0.4233700891409599,0,0.45084007985509095,0,0.4740990875841984,0,,0,0.5098951410763853,0,0.5750859953502158,0,0.42709968257417746,0
2025-03-04 10:41:58.456,0.4755744995890871,0,0.4824879392318889,0,0.3946602610208426,0,0.3277224832351335,0,0.375178206830037,0,0.4455538208445791,0,,0,0.5200008295543517,0,0.5504854441676613,0,0.42720765661215165,0
2025-03-04 10:41:58.525,0.4909147588307867,0,0.3246663564431532,0,0.3339375941086252,0,0.34973362030923955,0,0.38781931866485103,0,0.4829245605125149,0,,0,0.507654525442393,0,0.5828364039172872,0,0.4273460332406255,0
2025-03-04 10:41:58.594,0.5160342866505669,0,0.442218602694044,0,0.39736290587469536,0,0.39252086255046537,0,0.4055009293336861,0,0.4818045801402039,0,,0,0.49161825764686434,0,0.5809204240490341,0,0.42745586443231437,0
2025-03-04 10:41:58.662,0.5328860781003644,0,0.43140826316190345,0,0.42382918204325937,0,0.4297938418437928,0,0.45220019463139116,0,0.5206087341925691,0,,0,0.46764699740872884,0,0.574615488409053,0,0.4275916120310613,0
2025-03-04 10:41:58.732,0.5236806725853713,0,0.6841859711690258,0,0.5630608934878865,0,0.4855656987802481,0,0.488330457412805,0,0.5240904443953088,0,,0,0.4487190653117004,0,0.5620937408809532,0,0.427668550100026,0
2025-03-04 10:41:58.801,0.4909856841789557,0,0.5119459798714318,0,0.47481310079517425,0,0.5157331100334663,0,0.4927702617286053,0,0.50626662238534,0,,0,0.4576054150680325,0,0.5542320853858825,0,0.42771339709725104,0
2025-03-04 10:41:58.869,0.5118359054966454,0,0.5683779005547352,0,0.5161175996017354,0,0.56100495766911,0,0.5200865755997964,0,0.5082795469463497,0,,0,0.42992003981974886,0,0.5540763266249562,0,0.4277384078819439,0
2025-03-04 10:41:58.938,0.5003575503042391,0,0.5695559126081414,0,0.5841727036027219,0,0.5597432850086949,0,0.4564135927102441,0,0.44273615439886055,0,,0,0.4079070370366803,0,0.5295712363259464,0,0.42775623418850844,0
2025-03-04 10:41:59.006,0.4583688578714372,0,0.4945792411183889,0,0.4715095483147976,0,0.4733371865218887,0,0.4163541343246483,0,0.4285690902754462,0,,0,0.4187649235999482,0,0.535724830968489,0,0.42769733753831024,0
2025-03-04 10:41:59.075,0.45662446000114804,0,0.47302009089513575,0,0.4409154435972599,0,0.46492593734589344,0,0.41266486711192263,0,0.43461635232986023,0,,0,0.4509840613516484,0,0.5443671540796808,0,0.4276286961688662,0
2025-03-04 10:41:59.143,0.46331968065730716,0,0.5225497561845782,0,0.47104848590368764,0,0.4362907683350853,0,0.4178984505938324,0,0.4504931794575885,0,,0,0.48066329572527755,0,0.5553789266968187,0,0.4275612707981436,0
2025-03-04 10:41:59.211,0.47974341164980694,0,0.47312238928536116,0,0.4908449964985201,0,0.4887100883720859,0,0.47098315918413464,0,0.46864065886296397,0,,0,0.5288563091760062,0,0.5696585512625778,0,0.4275428284718818,0
2025-03-04 10:41:59.280,0.48431815061376915,0,0.5268918217875199,0,0.5166797148684805,0,0.5023559555115468,0,0.4625056394252149,0,0.48195759342095706,0,,0,0.5368876791694402,0,0.5891666924454986,0,0.42745446277553817,0
