Untitled1.acq
Graph Created on: 2024-11-12 11:02:41.566
Recording on: 2024-11-12 11:03:42.061
0.5 msec/sample
1 channels
ppg - PPG, X, PPGED-R
Volts
milliSec	CH1	
	51309 samples	
6023	0.357361	
6023.5	0.35553	
6024	0.355835	
6024.5	0.355225	
6025	0.35553	
6025.5	0.354919	
6026	0.352173	
6026.5	0.350952	
6027	0.350647	
6027.5	0.350647	
6028	0.350342	
6028.5	0.349731	
6029	0.3479	
6029.5	0.345459	
6030	0.346069	
6030.5	0.345459	
6031	0.345459	
6031.5	0.346069	
6032	0.344849	
6032.5	0.343018	
6033	0.341492	
6033.5	0.341492	
6034	0.341187	
6034.5	0.339661	
6035	0.340881	
6035.5	0.337219	
6036	0.335999	
6036.5	0.335999	
6037	0.335693	
6037.5	0.335693	
6038	0.335388	
6038.5	0.333557	
6039	0.331421	
6039.5	0.330505	
6040	0.330505	
6040.5	0.330811	
6041	0.330811	
6041.5	0.328369	
6042	0.326538	
6042.5	0.325928	
6043	0.325623	
6043.5	0.325928	
6044	0.323181	
6044.5	0.322266	
6045	0.321045	
6045.5	0.32135	
6046	0.321045	
6046.5	0.321045	
6047	0.318909	
6047.5	0.316467	
6048	0.315857	
6048.5	0.315857	
6049	0.315857	
6049.5	0.315857	
6050	0.31311	
6050.5	0.311584	
6051	0.310669	
6051.5	0.311279	
6052	0.311279	
6052.5	0.310974	
6053	0.309143	
6053.5	0.307007	
6054	0.306091	
6054.5	0.305786	
6055	0.306091	
6055.5	0.306091	
6056	0.30426	
6056.5	0.302124	
6057	0.302124	
6057.5	0.301514	
6058	0.301514	
6058.5	0.299072	
6059	0.296631	
6059.5	0.296326	
6060	0.295715	
6060.5	0.296631	
6061	0.296631	
6061.5	0.294189	
6062	0.292053	
6062.5	0.292053	
6063	0.291748	
6063.5	0.292053	
6064	0.291748	
6064.5	0.289612	
6065	0.28656	
6065.5	0.286865	
6066	0.28656	
6066.5	0.28656	
6067	0.286865	
6067.5	0.284119	
6068	0.282288	
6068.5	0.281372	
6069	0.281372	
6069.5	0.281372	
6070	0.279846	
6070.5	0.2771	
6071	0.2771	
6071.5	0.276794	
6072	0.276794	
6072.5	0.276794	
6073	0.275574	
6073.5	0.272827	
6074	0.272522	
6074.5	0.272217	
6075	0.272217	
6075.5	0.272217	
6076	0.270386	
6076.5	0.267639	
6077	0.267029	
6077.5	0.267334	
6078	0.267334	
6078.5	0.265503	
6079	0.263367	
6079.5	0.262146	
6080	0.261536	
6080.5	0.262451	
6081	0.262451	
6081.5	0.260315	
6082	0.258179	
6082.5	0.256958	
6083	0.257263	
6083.5	0.257263	
6084	0.257568	
6084.5	0.255737	
6085	0.252991	
6085.5	0.252075	
6086	0.252686	
6086.5	0.252686	
6087	0.25116	
6087.5	0.248108	
6088	0.246887	
6088.5	0.247803	
6089	0.247192	
6089.5	0.246887	
6090	0.245972	
6090.5	0.24353	
6091	0.24231	
6091.5	0.24231	
6092	0.24231	
6092.5	0.241394	
6093	0.238342	
6093.5	0.237732	
6094	0.237732	
6094.5	0.236206	
6095	0.238037	
6095.5	0.236206	
6096	0.233765	
6096.5	0.233765	
6097	0.232544	
6097.5	0.232544	
6098	0.232849	
6098.5	0.231323	
6099	0.229492	
6099.5	0.227661	
6100	0.227966	
6100.5	0.227661	
6101	0.227051	
6101.5	0.223999	
6102	0.222473	
6102.5	0.222778	
6103	0.222778	
6103.5	0.222778	
6104	0.222473	
6104.5	0.219116	
6105	0.218201	
6105.5	0.217896	
6106	0.217896	
6106.5	0.218506	
6107	0.21698	
6107.5	0.214539	
6108	0.213928	
6108.5	0.213318	
6109	0.212708	
6109.5	0.212402	
6110	0.209961	
6110.5	0.20813	
6111	0.20874	
6111.5	0.209045	
6112	0.20813	
6112.5	0.206909	
6113	0.203857	
6113.5	0.203857	
6114	0.203247	
6114.5	0.202942	
6115	0.202942	
6115.5	0.202637	
6116	0.200195	
6116.5	0.198364	
6117	0.198669	
6117.5	0.198059	
6118	0.198364	
6118.5	0.197754	
6119	0.195007	
6119.5	0.193176	
6120	0.193481	
6120.5	0.193176	
6121	0.194092	
6121.5	0.192566	
6122	0.19043	
6122.5	0.188293	
6123	0.188599	
6123.5	0.187988	
6124	0.188293	
6124.5	0.185242	
6125	0.184631	
6125.5	0.183716	
6126	0.183716	
6126.5	0.183716	
6127	0.183105	
6127.5	0.180054	
6128	0.178528	
6128.5	0.178223	
6129	0.178223	
6129.5	0.178528	
6130	0.178223	
6130.5	0.174866	
6131	0.17395	
6131.5	0.173645	
6132	0.17395	
6132.5	0.17395	
6133	0.173035	
6133.5	0.170288	
6134	0.169067	
6134.5	0.168152	
6135	0.168762	
6135.5	0.168762	
6136	0.168457	
6136.5	0.165405	
6137	0.163879	
6137.5	0.163879	
6138	0.163879	
6138.5	0.163879	
6139	0.162659	
6139.5	0.161438	
6140	0.159912	
6140.5	0.158997	
6141	0.158997	
6141.5	0.158997	
6142	0.158691	
6142.5	0.15564	
6143	0.154724	
6143.5	0.154724	
6144	0.154114	
6144.5	0.154114	
6145	0.153809	
6145.5	0.151062	
6146	0.149841	
6146.5	0.149231	
6147	0.148926	
6147.5	0.149231	
6148	0.149536	
6148.5	0.14679	
6149	0.144958	
6149.5	0.144043	
6150	0.144958	
6150.5	0.144043	
6151	0.140991	
6151.5	0.139771	
6152	0.139771	
6152.5	0.139465	
6153	0.139771	
6153.5	0.13916	
6154	0.137024	
6154.5	0.134888	
6155	0.134888	
6155.5	0.134888	
6156	0.134583	
6156.5	0.134888	
6157	0.13092	
6157.5	0.13031	
6158	0.1297	
6158.5	0.129089	
6159	0.129395	
6159.5	0.126038	
6160	0.125427	
6160.5	0.124817	
6161	0.123291	
6161.5	0.124512	
6162	0.123901	
6162.5	0.12207	
6163	0.119934	
6163.5	0.119934	
6164	0.119324	
6164.5	0.119934	
6165	0.117188	
6165.5	0.115356	
6166	0.115051	
6166.5	0.114746	
6167	0.114746	
6167.5	0.114441	
6168	0.112305	
6168.5	0.110779	
6169	0.109863	
6169.5	0.109253	
6170	0.110168	
6170.5	0.107422	
6171	0.105896	
6171.5	0.105286	
6172	0.104675	
6172.5	0.104675	
6173	0.103149	
6173.5	0.101013	
6174	0.100098	
6174.5	0.0997925	
6175	0.100708	
6175.5	0.100098	
6176	0.0976563	
6176.5	0.0961304	
6177	0.0958252	
6177.5	0.0952148	
6178	0.0952148	
6178.5	0.0933838	
6179	0.0906372	
6179.5	0.090332	
6180	0.0906372	
6180.5	0.090332	
6181	0.0881958	
6181.5	0.0857544	
6182	0.0857544	
6182.5	0.0848389	
6183	0.0854492	
6183.5	0.083313	
6184	0.0811768	
6184.5	0.0799561	
6185	0.0802612	
6185.5	0.0808716	
6186	0.0802612	
6186.5	0.0790405	
6187	0.0769043	
6187.5	0.0759888	
6188	0.0759888	
6188.5	0.0762939	
6189	0.0741577	
6189.5	0.0717163	
6190	0.0714111	
6190.5	0.0704956	
6191	0.071106	
6191.5	0.0692749	
6192	0.0662231	
6192.5	0.0665283	
6193	0.0665283	
6193.5	0.0662231	
6194	0.0650024	
6194.5	0.0616455	
6195	0.0613403	
6195.5	0.0613403	
6196	0.0616455	
6196.5	0.0598145	
6197	0.0570679	
6197.5	0.0564575	
6198	0.0564575	
6198.5	0.057373	
6199	0.0549316	
6199.5	0.0521851	
6200	0.0512695	
6200.5	0.0509644	
6201	0.0512695	
6201.5	0.0500488	
6202	0.0469971	
6202.5	0.0460815	
6203	0.0469971	
6203.5	0.0466919	
6204	0.045166	
6204.5	0.0418091	
6205	0.0418091	
6205.5	0.0411987	
6206	0.0418091	
6206.5	0.0402832	
6207	0.0378418	
6207.5	0.0366211	
6208	0.0360107	
6208.5	0.0363159	
6209	0.0344849	
6209.5	0.032959	
6210	0.0320435	
6210.5	0.0320435	
6211	0.0320435	
6211.5	0.0305176	
6212	0.0280762	
6212.5	0.0268555	
6213	0.0274658	
6213.5	0.0271606	
6214	0.0256348	
6214.5	0.022583	
6215	0.0222778	
6215.5	0.0219727	
6216	0.0219727	
6216.5	0.0213623	
6217	0.0183105	
6217.5	0.0170898	
6218	0.0170898	
6218.5	0.0167847	
6219	0.015564	
6219.5	0.0137329	
6220	0.0125122	
6220.5	0.012207	
6221	0.012207	
6221.5	0.0109863	
6222	0.00854492	
6222.5	0.00732422	
6223	0.00762939	
6223.5	0.00793457	
6224	0.00640869	
6224.5	0.00366211	
6225	0.00244141	
6225.5	0.00213623	
6226	0.00274658	
6226.5	0.000915527	
6227	-0.000915527	
6227.5	-0.00183105	
6228	-0.00183105	
6228.5	-0.00244141	
6229	-0.00427246	
6229.5	-0.00610352	
6230	-0.00732422	
6230.5	-0.00732422	
6231	-0.00732422	
6231.5	-0.00823975	
6232	-0.0106812	
6232.5	-0.0119019	
6233	-0.0119019	
6233.5	-0.012207	
6234	-0.0119019	
6234.5	-0.0134277	
6235	-0.0158691	
6235.5	-0.0164795	
6236	-0.0170898	
6236.5	-0.0164795	
6237	-0.0177002	
6237.5	-0.0210571	
6238	-0.0219727	
6238.5	-0.0222778	
6239	-0.0219727	
6239.5	-0.0228882	
6240	-0.0259399	
6240.5	-0.0265503	
6241	-0.0271606	
6241.5	-0.0268555	
6242	-0.0271606	
6242.5	-0.027771	
6243	-0.0302124	
6243.5	-0.0314331	
6244	-0.0317383	
6244.5	-0.0317383	
6245	-0.032959	
6245.5	-0.0363159	
6246	-0.0366211	
6246.5	-0.0363159	
6247	-0.0366211	
6247.5	-0.0360107	
6248	-0.0375366	
6248.5	-0.0405884	
6249	-0.0421143	
6249.5	-0.0415039	
6250	-0.0418091	
6250.5	-0.0424194	
6251	-0.045166	
6251.5	-0.0460815	
6252	-0.0469971	
6252.5	-0.0469971	
6253	-0.0466919	
6253.5	-0.0469971	
6254	-0.0500488	
6254.5	-0.0506592	
6255	-0.0512695	
6255.5	-0.0512695	
6256	-0.0515747	
6256.5	-0.0518799	
6257	-0.0549316	
6257.5	-0.0558472	
6258	-0.0564575	
6258.5	-0.0561523	
6259	-0.0570679	
6259.5	-0.0595093	
6260	-0.0604248	
6260.5	-0.0616455	
6261	-0.0613403	
6261.5	-0.0613403	
6262	-0.0613403	
6262.5	-0.0650024	
6263	-0.0662231	
6263.5	-0.0662231	
6264	-0.0656128	
6264.5	-0.065918	
6265	-0.0668335	
6265.5	-0.0692749	
6266	-0.0708008	
6266.5	-0.0708008	
6267	-0.0714111	
6267.5	-0.0708008	
6268	-0.0741577	
6268.5	-0.0759888	
6269	-0.0765991	
6269.5	-0.0762939	
6270	-0.0756836	
6270.5	-0.0765991	
6271	-0.0790405	
6271.5	-0.0799561	
6272	-0.0811768	
6272.5	-0.0802612	
6273	-0.0811768	
6273.5	-0.0805664	
6274	-0.0839233	
6274.5	-0.0857544	
6275	-0.0857544	
6275.5	-0.0854492	
6276	-0.0860596	
6276.5	-0.088501	
6277	-0.0900269	
6277.5	-0.0909424	
6278	-0.0906372	
6278.5	-0.0906372	
6279	-0.0906372	
6279.5	-0.0933838	
6280	-0.0952148	
6280.5	-0.0958252	
6281	-0.0952148	
6281.5	-0.09552	
6282	-0.09552	
6282.5	-0.0976563	
6283	-0.100403	
6283.5	-0.100403	
6284	-0.100098	
6284.5	-0.100403	
6285	-0.100098	
6285.5	-0.103149	
6286	-0.104675	
6286.5	-0.10498	
6287	-0.105591	
6287.5	-0.104675	
6288	-0.105591	
6288.5	-0.108337	
6289	-0.110474	
6289.5	-0.110474	
6290	-0.110168	
6290.5	-0.110474	
6291	-0.109558	
6291.5	-0.112305	
6292	-0.114746	
6292.5	-0.115051	
6293	-0.115051	
6293.5	-0.114746	
6294	-0.114746	
6294.5	-0.117188	
6295	-0.119629	
6295.5	-0.12085	
6296	-0.119629	
6296.5	-0.119934	
6297	-0.120544	
6297.5	-0.12207	
6298	-0.124817	
6298.5	-0.124817	
6299	-0.124817	
6299.5	-0.125122	
6300	-0.125122	
6300.5	-0.127258	
6301	-0.129395	
6301.5	-0.1297	
6302	-0.129395	
6302.5	-0.1297	
6303	-0.129089	
6303.5	-0.132751	
6304	-0.134277	
6304.5	-0.133972	
6305	-0.134888	
6305.5	-0.134583	
6306	-0.134277	
6306.5	-0.137329	
6307	-0.139465	
6307.5	-0.139465	
6308	-0.139771	
6308.5	-0.139771	
6309	-0.140076	
6309.5	-0.139771	
6310	-0.142212	
6310.5	-0.143738	
6311	-0.144653	
6311.5	-0.144348	
6312	-0.144653	
6312.5	-0.144653	
6313	-0.14679	
6313.5	-0.148926	
6314	-0.149841	
6314.5	-0.149231	
6315	-0.149231	
6315.5	-0.149231	
6316	-0.151978	
6316.5	-0.153198	
6317	-0.154419	
6317.5	-0.154419	
6318	-0.155029	
6318.5	-0.154419	
6319	-0.155029	
6319.5	-0.155945	
6320	-0.158691	
6320.5	-0.159302	
6321	-0.159607	
6321.5	-0.159302	
6322	-0.158997	
6322.5	-0.161133	
6323	-0.163269	
6323.5	-0.164795	
6324	-0.163879	
6324.5	-0.164795	
6325	-0.16449	
6325.5	-0.1651	
6326	-0.166321	
6326.5	-0.168152	
6327	-0.168457	
6327.5	-0.169678	
6328	-0.169373	
6328.5	-0.169678	
6329	-0.170593	
6329.5	-0.17334	
6330	-0.173645	
6330.5	-0.174561	
6331	-0.174561	
6331.5	-0.174255	
6332	-0.174561	
6332.5	-0.175171	
6333	-0.177917	
6333.5	-0.179138	
6334	-0.178833	
6334.5	-0.178528	
6335	-0.178833	
6335.5	-0.180359	
6336	-0.1828	
6336.5	-0.183411	
6337	-0.184326	
6337.5	-0.184326	
6338	-0.183716	
6338.5	-0.183716	
6339	-0.185547	
6339.5	-0.187988	
6340	-0.188904	
6340.5	-0.188904	
6341	-0.188904	
6341.5	-0.189514	
6342	-0.188904	
6342.5	-0.190125	
6343	-0.193176	
6343.5	-0.193481	
6344	-0.193787	
6344.5	-0.193176	
6345	-0.194092	
6345.5	-0.193176	
6346	-0.195007	
6346.5	-0.197754	
6347	-0.198975	
6347.5	-0.198975	
6348	-0.198364	
6348.5	-0.19928	
6349	-0.198669	
6349.5	-0.199585	
6350	-0.202332	
6350.5	-0.203247	
6351	-0.203552	
6351.5	-0.203552	
6352	-0.203552	
6352.5	-0.202942	
6353	-0.203857	
6353.5	-0.204773	
6354	-0.207214	
6354.5	-0.208435	
6355	-0.209045	
6355.5	-0.209045	
6356	-0.20874	
6356.5	-0.20874	
6357	-0.209656	
6357.5	-0.212402	
6358	-0.213013	
6358.5	-0.213013	
6359	-0.213013	
6359.5	-0.213318	
6360	-0.213318	
6360.5	-0.213623	
6361	-0.213928	
6361.5	-0.21698	
6362	-0.218506	
6362.5	-0.218506	
6363	-0.217896	
6363.5	-0.217285	
6364	-0.217896	
6364.5	-0.217896	
6365	-0.219421	
6365.5	-0.222168	
6366	-0.222473	
6366.5	-0.223389	
6367	-0.223389	
6367.5	-0.223083	
6368	-0.223694	
6368.5	-0.223083	
6369	-0.222473	
6369.5	-0.223999	
6370	-0.22644	
6370.5	-0.227661	
6371	-0.228271	
6371.5	-0.228577	
6372	-0.228271	
6372.5	-0.228271	
6373	-0.227661	
6373.5	-0.228577	
6374	-0.229187	
6374.5	-0.231323	
6375	-0.233154	
6375.5	-0.233765	
6376	-0.233459	
6376.5	-0.232849	
6377	-0.232849	
6377.5	-0.232849	
6378	-0.233154	
6378.5	-0.232849	
6379	-0.233459	
6379.5	-0.233154	
6380	-0.236206	
6380.5	-0.237427	
6381	-0.238342	
6381.5	-0.238342	
6382	-0.238342	
6382.5	-0.238037	
6383	-0.238342	
6383.5	-0.238647	
6384	-0.238037	
6384.5	-0.238342	
6385	-0.237732	
6385.5	-0.238037	
6386	-0.238953	
6386.5	-0.241394	
6387	-0.24292	
6387.5	-0.24292	
6388	-0.24292	
6388.5	-0.24292	
6389	-0.243225	
6389.5	-0.24292	
6390	-0.243225	
6390.5	-0.24353	
6391	-0.24292	
6391.5	-0.24292	
6392	-0.24353	
6392.5	-0.24292	
6393	-0.24353	
6393.5	-0.243225	
6394	-0.243225	
6394.5	-0.24292	
6395	-0.24292	
6395.5	-0.243225	
6396	-0.243225	
6396.5	-0.24353	
6397	-0.24353	
6397.5	-0.243225	
6398	-0.24292	
6398.5	-0.242615	
6399	-0.24292	
6399.5	-0.24292	
6400	-0.243225	
6400.5	-0.24231	
6401	-0.242615	
6401.5	-0.243225	
6402	-0.242615	
6402.5	-0.243225	
6403	-0.242615	
6403.5	-0.24292	
6404	-0.24353	
6404.5	-0.243225	
6405	-0.243225	
6405.5	-0.243225	
6406	-0.24353	
6406.5	-0.24292	
6407	-0.24292	
6407.5	-0.24353	
6408	-0.242615	
6408.5	-0.243225	
6409	-0.24292	
6409.5	-0.24292	
6410	-0.24292	
6410.5	-0.24231	
6411	-0.240479	
6411.5	-0.238037	
6412	-0.238037	
6412.5	-0.237732	
6413	-0.237732	
6413.5	-0.238342	
6414	-0.238037	
6414.5	-0.238342	
6415	-0.238342	
6415.5	-0.237732	
6416	-0.238342	
6416.5	-0.235596	
6417	-0.23407	
6417.5	-0.232849	
6418	-0.234375	
6418.5	-0.233459	
6419	-0.232849	
6419.5	-0.233154	
6420	-0.230103	
6420.5	-0.229492	
6421	-0.228271	
6421.5	-0.227966	
6422	-0.228271	
6422.5	-0.226746	
6423	-0.224915	
6423.5	-0.224304	
6424	-0.223083	
6424.5	-0.223694	
6425	-0.223389	
6425.5	-0.222473	
6426	-0.220337	
6426.5	-0.218506	
6427	-0.218506	
6427.5	-0.218506	
6428	-0.218201	
6428.5	-0.21637	
6429	-0.213623	
6429.5	-0.213623	
6430	-0.212402	
6430.5	-0.210876	
6431	-0.209351	
6431.5	-0.20874	
6432	-0.208435	
6432.5	-0.205688	
6433	-0.203247	
6433.5	-0.203247	
6434	-0.203552	
6434.5	-0.202026	
6435	-0.199585	
6435.5	-0.19928	
6436	-0.198364	
6436.5	-0.196228	
6437	-0.194092	
6437.5	-0.193176	
6438	-0.192261	
6438.5	-0.189209	
6439	-0.189209	
6439.5	-0.188904	
6440	-0.186768	
6440.5	-0.184937	
6441	-0.184326	
6441.5	-0.18158	
6442	-0.180054	
6442.5	-0.179749	
6443	-0.176697	
6443.5	-0.174866	
6444	-0.174561	
6444.5	-0.171814	
6445	-0.169678	
6445.5	-0.169373	
6446	-0.167542	
6446.5	-0.16571	
6447	-0.162659	
6447.5	-0.159912	
6448	-0.159302	
6448.5	-0.157166	
6449	-0.155029	
6449.5	-0.154114	
6450	-0.152283	
6450.5	-0.150146	
6451	-0.147705	
6451.5	-0.145569	
6452	-0.143738	
6452.5	-0.142822	
6453	-0.140076	
6453.5	-0.13855	
6454	-0.135193	
6454.5	-0.135193	
6455	-0.133057	
6455.5	-0.130615	
6456	-0.128479	
6456.5	-0.126038	
6457	-0.123596	
6457.5	-0.120544	
6458	-0.120239	
6458.5	-0.118103	
6459	-0.115662	
6459.5	-0.113831	
6460	-0.111084	
6460.5	-0.108643	
6461	-0.106201	
6461.5	-0.10376	
6462	-0.101013	
6462.5	-0.0985718	
6463	-0.0964355	
6463.5	-0.0939941	
6464	-0.0915527	
6464.5	-0.0906372	
6465	-0.0891113	
6465.5	-0.0875854	
6466	-0.0845337	
6466.5	-0.0817871	
6467	-0.0790405	
6467.5	-0.0765991	
6468	-0.0744629	
6468.5	-0.0726318	
6469	-0.0698853	
6469.5	-0.0668335	
6470	-0.0653076	
6470.5	-0.0616455	
6471	-0.0601196	
6471.5	-0.057373	
6472	-0.0552368	
6472.5	-0.0527954	
6473	-0.0497437	
6473.5	-0.0469971	
6474	-0.045166	
6474.5	-0.0430298	
6475	-0.0408936	
6475.5	-0.0369263	
6476	-0.0360107	
6476.5	-0.0317383	
6477	-0.0289917	
6477.5	-0.0256348	
6478	-0.0231934	
6478.5	-0.0216675	
6479	-0.0180054	
6479.5	-0.0170898	
6480	-0.0140381	
6480.5	-0.0109863	
6481	-0.00854492	
6481.5	-0.00640869	
6482	-0.00366211	
6482.5	-0.000915527	
6483	0.00152588	
6483.5	0.00274658	
6484	0.00579834	
6484.5	0.00762939	
6485	0.0125122	
6485.5	0.0152588	
6486	0.017395	
6486.5	0.0216675	
6487	0.0231934	
6487.5	0.0262451	
6488	0.0286865	
6488.5	0.0314331	
6489	0.0332642	
6489.5	0.0360107	
6490	0.0384521	
6490.5	0.0418091	
6491	0.0460815	
6491.5	0.0485229	
6492	0.0509644	
6492.5	0.0521851	
6493	0.0552368	
6493.5	0.0567627	
6494	0.0601196	
6494.5	0.0616455	
6495	0.0650024	
6495.5	0.0665283	
6496	0.0695801	
6496.5	0.0717163	
6497	0.0753784	
6497.5	0.0793457	
6498	0.0805664	
6498.5	0.0845337	
6499	0.0857544	
6499.5	0.0891113	
6500	0.0909424	
6500.5	0.0939941	
6501	0.0952148	
6501.5	0.0991821	
6502	0.100098	
6502.5	0.10376	
6503	0.105591	
6503.5	0.108337	
6504	0.110168	
6504.5	0.11322	
6505	0.114746	
6505.5	0.118103	
6506	0.122681	
6506.5	0.124512	
6507	0.128174	
6507.5	0.1297	
6508	0.132446	
6508.5	0.135193	
6509	0.137939	
6509.5	0.13916	
6510	0.143127	
6510.5	0.144653	
6511	0.14801	
6511.5	0.149231	
6512	0.152893	
6512.5	0.154114	
6513	0.157776	
6513.5	0.158997	
6514	0.161743	
6514.5	0.164185	
6515	0.167236	
6515.5	0.169067	
6516	0.171814	
6516.5	0.17395	
6517	0.177002	
6517.5	0.178223	
6518	0.181885	
6518.5	0.184021	
6519	0.186768	
6519.5	0.187988	
6520	0.191345	
6520.5	0.193176	
6521	0.196228	
6521.5	0.197449	
6522	0.202332	
6522.5	0.203247	
6523	0.206909	
6523.5	0.20752	
6524	0.209045	
6524.5	0.211182	
6525	0.213318	
6525.5	0.21637	
6526	0.21698	
6526.5	0.220642	
6527	0.223083	
6527.5	0.226135	
6528	0.227966	
6528.5	0.230713	
6529	0.233154	
6529.5	0.236511	
6530	0.237427	
6530.5	0.238037	
6531	0.241394	
6531.5	0.242615	
6532	0.245667	
6532.5	0.247498	
6533	0.250854	
6533.5	0.25177	
6534	0.25238	
6534.5	0.255127	
6535	0.256958	
6535.5	0.26062	
6536	0.262451	
6536.5	0.265808	
6537	0.266724	
6537.5	0.267029	
6538	0.270081	
6538.5	0.271606	
6539	0.275269	
6539.5	0.276794	
6540	0.276794	
6540.5	0.279541	
6541	0.281067	
6541.5	0.284119	
6542	0.28595	
6542.5	0.28717	
6543	0.289612	
6543.5	0.291748	
6544	0.294495	
6544.5	0.296631	
6545	0.296631	
6545.5	0.298767	
6546	0.300598	
6546.5	0.301819	
6547	0.303955	
6547.5	0.305481	
6548	0.306396	
6548.5	0.308838	
6549	0.310974	
6549.5	0.31311	
6550	0.314941	
6550.5	0.315857	
6551	0.318604	
6551.5	0.32135	
6552	0.321655	
6552.5	0.323181	
6553	0.325928	
6553.5	0.325623	
6554	0.328369	
6554.5	0.32959	
6555	0.330505	
6555.5	0.333252	
6556	0.334473	
6556.5	0.335693	
6557	0.337219	
6557.5	0.340881	
6558	0.340271	
6558.5	0.341187	
6559	0.342712	
6559.5	0.345154	
6560	0.346069	
6560.5	0.3479	
6561	0.350037	
6561.5	0.350342	
6562	0.353088	
6562.5	0.354309	
6563	0.354919	
6563.5	0.35553	
6564	0.357666	
6564.5	0.360413	
6565	0.360107	
6565.5	0.362854	
6566	0.36499	
6566.5	0.36499	
6567	0.36499	
6567.5	0.367126	
6568	0.369568	
6568.5	0.370483	
6569	0.372009	
6569.5	0.374756	
6570	0.374756	
6570.5	0.375366	
6571	0.376587	
6571.5	0.379333	
6572	0.379944	
6572.5	0.379639	
6573	0.382385	
6573.5	0.383911	
6574	0.385132	
6574.5	0.384827	
6575	0.386963	
6575.5	0.388794	
6576	0.390015	
6576.5	0.39032	
6577	0.392456	
6577.5	0.394287	
6578	0.394592	
6578.5	0.395813	
6579	0.395203	
6579.5	0.396423	
6580	0.39917	
6580.5	0.399475	
6581	0.39978	
6581.5	0.400085	
6582	0.401611	
6582.5	0.403442	
6583	0.404968	
6583.5	0.404968	
6584	0.404663	
6584.5	0.406494	
6585	0.409241	
6585.5	0.409851	
6586	0.409241	
6586.5	0.409851	
6587	0.411072	
6587.5	0.413818	
6588	0.414429	
6588.5	0.414429	
6589	0.414734	
6589.5	0.414124	
6590	0.416565	
6590.5	0.418396	
6591	0.419006	
6591.5	0.419922	
6592	0.419312	
6592.5	0.419006	
6593	0.420837	
6593.5	0.424194	
6594	0.42511	
6594.5	0.424194	
6595	0.423889	
6595.5	0.4245	
6596	0.424194	
6596.5	0.426025	
6597	0.428772	
6597.5	0.429688	
6598	0.429993	
6598.5	0.429993	
6599	0.429993	
6599.5	0.429688	
6600	0.430908	
6600.5	0.432739	
6601	0.434875	
6601.5	0.433655	
6602	0.43396	
6602.5	0.434265	
6603	0.43396	
6603.5	0.434265	
6604	0.43396	
6604.5	0.43457	
6605	0.435486	
6605.5	0.437927	
6606	0.439453	
6606.5	0.439453	
6607	0.439148	
6607.5	0.439453	
6608	0.438538	
6608.5	0.439148	
6609	0.438843	
6609.5	0.439453	
6610	0.439453	
6610.5	0.439453	
6611	0.439453	
6611.5	0.442505	
6612	0.443726	
6612.5	0.444641	
6613	0.444641	
6613.5	0.444336	
6614	0.444336	
6614.5	0.44342	
6615	0.444336	
6615.5	0.444031	
6616	0.443726	
6616.5	0.444641	
6617	0.444336	
6617.5	0.444336	
6618	0.444336	
6618.5	0.444336	
6619	0.444336	
6619.5	0.444641	
6620	0.444641	
6620.5	0.444336	
6621	0.444031	
6621.5	0.444031	
6622	0.444031	
6622.5	0.444336	
6623	0.444336	
6623.5	0.444641	
6624	0.447998	
6624.5	0.448303	
6625	0.449219	
6625.5	0.448914	
6626	0.449524	
6626.5	0.448608	
6627	0.448914	
6627.5	0.449219	
6628	0.448914	
6628.5	0.448608	
6629	0.445251	
6629.5	0.444946	
6630	0.444336	
6630.5	0.443726	
6631	0.444336	
6631.5	0.443726	
6632	0.444336	
6632.5	0.444031	
6633	0.444336	
6633.5	0.444336	
6634	0.444336	
6634.5	0.443726	
6635	0.443726	
6635.5	0.444031	
6636	0.444336	
6636.5	0.444946	
6637	0.444031	
6637.5	0.444336	
6638	0.444946	
6638.5	0.444336	
6639	0.444336	
6639.5	0.44342	
6640	0.444336	
6640.5	0.444946	
6641	0.444031	
6641.5	0.444336	
6642	0.443726	
6642.5	0.440979	
6643	0.439148	
6643.5	0.438843	
6644	0.439453	
6644.5	0.439453	
6645	0.440063	
6645.5	0.440063	
6646	0.439453	
6646.5	0.438538	
6647	0.438843	
6647.5	0.438538	
6648	0.438843	
6648.5	0.438843	
6649	0.435486	
6649.5	0.43457	
6650	0.43396	
6650.5	0.43396	
6651	0.43457	
6651.5	0.43396	
6652	0.434265	
6652.5	0.43457	
6653	0.434265	
6653.5	0.434265	
6654	0.43396	
6654.5	0.431213	
6655	0.430603	
6655.5	0.429993	
6656	0.429382	
6656.5	0.429077	
6657	0.429688	
6657.5	0.428772	
6658	0.429382	
6658.5	0.429077	
6659	0.429688	
6659.5	0.426636	
6660	0.42511	
6660.5	0.424805	
6661	0.424805	
6661.5	0.42511	
6662	0.4245	
6662.5	0.424805	
6663	0.4245	
6663.5	0.423889	
6664	0.421753	
6664.5	0.419922	
6665	0.419922	
6665.5	0.419922	
6666	0.419312	
6666.5	0.419312	
6667	0.419312	
6667.5	0.419006	
6668	0.41687	
6668.5	0.415344	
6669	0.415039	
6669.5	0.414734	
6670	0.415039	
6670.5	0.414124	
6671	0.415039	
6671.5	0.414124	
6672	0.411987	
6672.5	0.410767	
6673	0.410156	
6673.5	0.409546	
6674	0.409546	
6674.5	0.409546	
6675	0.410461	
6675.5	0.407715	
6676	0.404968	
6676.5	0.404358	
6677	0.404663	
6677.5	0.404053	
6678	0.404053	
